year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,court_evalation,new_court_and_court_evaluation,offense_class_felony,offense_class_misdemeanor_and_unknown,offense_type_drug,offense_type_person,offense_type_property,offense_type_sex,offense_type_weapons,race_ethnicity_black,race_ethnicity_hispanic,race_ethnicity_white,sex_female,sex_male,technical_violation,court_evalation_rate,new_court_and_court_evaluation_rate,offense_class_felony_rate,offense_class_misdemeanor_and_unknown_rate,offense_type_drug_rate,offense_type_person_rate,offense_type_property_rate,offense_type_sex_rate,offense_type_weapons_rate,race_ethnicity_black_rate,race_ethnicity_hispanic_rate,race_ethnicity_white_rate,sex_female_rate,sex_male_rate,technical_violation_rate
2002,80,159.0,Richland,2,Southern,Mostly Urban,43.5,1846,2.0,5.0,,5.0,,,3.0,,,,,5.0,2.0,3.0,2.0,108.3,270.9,,270.9,,,162.5,,,,,270.9,108.3,162.5,108.3
2002,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,15883,23.0,44.0,,44.0,1.0,13.0,26.0,2.0,2.0,22.0,8.0,14.0,7.0,37.0,9.0,144.8,277.0,,277.0,6.3,81.8,163.7,12.6,12.6,138.5,50.4,88.1,44.1,233.0,56.7
2002,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,33022,24.0,40.0,7.0,33.0,,14.0,24.0,2.0,,32.0,,8.0,3.0,37.0,8.0,72.7,121.1,21.2,99.9,,42.4,72.7,6.1,,96.9,,24.2,9.1,112.0,24.2
2002,83,165.0,Saline,1,Southern,Mostly Urban,43.7,3178,3.0,4.0,,4.0,,1.0,3.0,,,1.0,,3.0,,4.0,1.0,94.4,125.9,,125.9,,31.5,94.4,,,31.5,,94.4,,125.9,31.5
2002,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,21744,,28.0,,28.0,1.0,4.0,19.0,2.0,,10.0,,18.0,6.0,22.0,12.0,,128.8,,128.8,4.6,18.4,87.4,9.2,,46.0,,82.8,27.6,101.2,55.2
2002,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,752,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,266.0
2002,87,173.0,Shelby,4,Central,Mostly Rural,77.7,2729,1.0,2.0,,2.0,,,2.0,,,,,2.0,,2.0,,36.6,73.3,,73.3,,,73.3,,,,,73.3,,73.3,
2002,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,5714,7.0,17.0,3.0,14.0,,9.0,6.0,1.0,1.0,12.0,,4.0,5.0,12.0,6.0,122.5,297.5,52.5,245.0,,157.5,105.0,17.5,17.5,210.0,,70.0,87.5,210.0,105.0
2002,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,14496,1.0,5.0,,5.0,,,5.0,,,,,5.0,,5.0,4.0,6.9,34.5,,34.5,,,34.5,,,,,34.5,,34.5,27.6
2002,91,181.0,Union,1,Southern,Mostly Rural,65.9,2110,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,47.4,,47.4,,,47.4,,,,,47.4,,47.4,
2002,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,9313,13.0,22.0,,22.0,1.0,9.0,9.0,1.0,2.0,15.0,,7.0,3.0,19.0,3.0,139.6,236.2,,236.2,10.7,96.6,96.6,10.7,21.5,161.1,,75.2,32.2,204.0,32.2
2002,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,1488,1.0,1.0,,1.0,,,1.0,,,,,1.0,,1.0,1.0,67.2,67.2,,67.2,,,67.2,,,,,67.2,,67.2,67.2
2002,94,187.0,Warren,9,Central,Mostly Urban,45.5,2022,6.0,9.0,,9.0,1.0,1.0,6.0,1.0,,,,9.0,,9.0,,296.7,445.1,,445.1,49.5,49.5,296.7,49.5,,,,445.1,,445.1,
2002,95,189.0,Washington,20,Southern,Mostly Rural,73.6,1896,5.0,11.0,,11.0,,4.0,3.0,,,4.0,,7.0,6.0,5.0,3.0,263.7,580.2,,580.2,,211.0,158.2,,,211.0,,369.2,316.5,263.7,158.2
2002,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,1886,1.0,10.0,,10.0,,,8.0,2.0,,,,10.0,2.0,8.0,,53.0,530.2,,530.2,,,424.2,106.0,,,,530.2,106.0,424.2,
2002,97,193.0,White,2,Southern,Mostly Rural,62.0,1623,1.0,5.0,,5.0,,3.0,2.0,,,,,5.0,1.0,4.0,,61.6,308.1,,308.1,,184.8,123.2,,,,,308.1,61.6,246.5,
2002,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,7034,,14.0,,14.0,1.0,3.0,10.0,,,1.0,2.0,11.0,3.0,11.0,4.0,,199.0,,199.0,14.2,42.6,142.2,,,14.2,28.4,156.4,42.6,156.4,56.9
2002,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,72286,11.0,27.0,4.0,23.0,6.0,9.0,10.0,2.0,,15.0,5.0,7.0,2.0,25.0,6.0,15.2,37.4,5.5,31.8,8.3,12.5,13.8,2.8,,20.8,6.9,9.7,2.8,34.6,8.3
2002,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,6484,2.0,3.0,1.0,2.0,,,1.0,2.0,,,,3.0,,3.0,,30.8,46.3,15.4,30.8,,,15.4,30.8,,,,46.3,,46.3,
2002,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,33786,38.0,109.0,5.0,104.0,11.0,32.0,56.0,2.0,3.0,58.0,12.0,36.0,20.0,89.0,10.0,112.5,322.6,14.8,307.8,32.6,94.7,165.7,5.9,8.9,171.7,35.5,106.6,59.2,263.4,29.6
2002,102,203.0,Woodford,11,Central,Mostly Rural,54.9,4541,3.0,5.0,,5.0,,1.0,3.0,,1.0,,,5.0,,5.0,1.0,66.1,110.1,,110.1,,22.0,66.1,,22.0,,,110.1,,110.1,22.0
2003,1,1.0,Adams,8,Central,Mostly Urban,32.6,7802,5.0,15.0,1.0,14.0,,4.0,9.0,2.0,,5.0,,10.0,2.0,13.0,4.0,64.1,192.3,12.8,179.4,,51.3,115.4,25.6,,64.1,,128.2,25.6,166.6,51.3
2003,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,1126,,5.0,,5.0,,1.0,4.0,,,4.0,,1.0,,5.0,1.0,,444.0,,444.0,,88.8,355.2,,,355.2,,88.8,,444.0,88.8
2003,3,5.0,Bond,3,Southern,Mostly Rural,60.7,1748,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,57.2
2003,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,6324,3.0,9.0,,9.0,1.0,3.0,4.0,,,,2.0,7.0,2.0,7.0,2.0,47.4,142.3,,142.3,15.8,47.4,63.3,,,,31.6,110.7,31.6,110.7,31.6
2003,6,11.0,Bureau,13,Central,Mostly Rural,57.4,4012,1.0,2.0,,2.0,,1.0,1.0,,,,,2.0,,2.0,,24.9,49.9,,49.9,,24.9,24.9,,,,,49.9,,49.9,
2003,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,1892,1.0,5.0,,5.0,,3.0,2.0,,,,,5.0,,5.0,3.0,52.9,264.3,,264.3,,158.6,105.7,,,,,264.3,,264.3,158.6
2003,9,17.0,Cass,8,Central,Mostly Rural,52.1,1522,2.0,5.0,,5.0,,,5.0,,,,,5.0,1.0,4.0,,131.4,328.5,,328.5,,,328.5,,,,,328.5,65.7,262.8,
2003,10,19.0,Champaign,6,Central,Mostly Urban,12.7,16588,12.0,47.0,1.0,46.0,1.0,27.0,8.0,4.0,,40.0,,6.0,9.0,38.0,22.0,72.3,283.3,6.0,277.3,6.0,162.8,48.2,24.1,,241.1,,36.2,54.3,229.1,132.6
2003,11,21.0,Christian,4,Central,Mostly Urban,43.5,4097,2.0,4.0,,4.0,,1.0,3.0,,,,,4.0,1.0,3.0,2.0,48.8,97.6,,97.6,,24.4,73.2,,,,,97.6,24.4,73.2,48.8
2003,12,23.0,Clark,5,Southern,Mostly Rural,59.5,1999,1.0,3.0,,3.0,,,2.0,1.0,,,1.0,2.0,,3.0,,50.0,150.1,,150.1,,,100.1,50.0,,,50.0,100.1,,150.1,
2003,13,25.0,Clay,4,Southern,Mostly Rural,64.7,1583,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,1.0,,63.2,,63.2,,,63.2,,,,,63.2,,63.2,63.2
2003,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,4199,,4.0,,4.0,,1.0,3.0,,,,,4.0,,4.0,2.0,,95.3,,95.3,,23.8,71.4,,,,,95.3,,95.3,47.6
2003,15,29.0,Coles,5,Central,Mostly Urban,24.3,4488,7.0,13.0,,13.0,,1.0,9.0,1.0,,2.0,,11.0,,13.0,,156.0,289.7,,289.7,,22.3,200.5,22.3,,44.6,,245.1,,289.7,
2003,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,602178,69.0,381.0,34.0,347.0,110.0,115.0,97.0,12.0,45.0,306.0,64.0,11.0,20.0,361.0,81.0,11.5,63.3,5.6,57.6,18.3,19.1,16.1,2.0,7.5,50.8,10.6,1.8,3.3,59.9,13.5
2003,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,2184,1.0,2.0,,2.0,,1.0,1.0,,,,,2.0,,2.0,1.0,45.8,91.6,,91.6,,45.8,45.8,,,,,91.6,,91.6,45.8
2003,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,1312,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,76.2,,76.2,,,76.2,,,,,76.2,,76.2,
2003,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,9471,6.0,7.0,,7.0,,3.0,4.0,,,2.0,4.0,1.0,2.0,5.0,3.0,63.4,73.9,,73.9,,31.7,42.2,,,21.1,42.2,10.6,21.1,52.8,31.7
2003,20,39.0,De Witt,6,Central,Mostly Urban,48.8,1810,3.0,5.0,,5.0,,,5.0,,,,1.0,4.0,,5.0,1.0,165.7,276.2,,276.2,,,276.2,,,,55.2,221.0,,276.2,55.2
2003,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,109455,,8.0,1.0,7.0,,1.0,6.0,,1.0,7.0,,1.0,1.0,7.0,1.0,,7.3,0.9,6.4,,0.9,5.5,,0.9,6.4,,0.9,0.9,6.4,0.9
2003,23,45.0,Edgar,5,Central,Mostly Rural,51.8,2111,3.0,5.0,,5.0,,2.0,3.0,,,,,5.0,,5.0,,142.1,236.9,,236.9,,94.7,142.1,,,,,236.9,,236.9,
2003,24,47.0,Edwards,2,Southern,Completely Rural,100.0,719,2.0,4.0,,4.0,,1.0,2.0,1.0,,,,4.0,1.0,3.0,2.0,278.2,556.3,,556.3,,139.1,278.2,139.1,,,,556.3,139.1,417.2,278.2
2003,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,4605,3.0,6.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,,,6.0,1.0,5.0,2.0,65.1,130.3,43.4,86.9,21.7,21.7,21.7,43.4,21.7,,,130.3,21.7,108.6,43.4
2003,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,2373,2.0,3.0,,3.0,,1.0,2.0,,,,,3.0,1.0,2.0,,84.3,126.4,,126.4,,42.1,84.3,,,,,126.4,42.1,84.3,
2003,27,53.0,Ford,11,Central,Mostly Urban,41.8,1715,2.0,4.0,,4.0,,,4.0,,,,2.0,2.0,,4.0,2.0,116.6,233.2,,233.2,,,233.2,,,,116.6,116.6,,233.2,116.6
2003,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,4262,,1.0,1.0,,,,,1.0,,,,1.0,,1.0,,,23.5,23.5,,,,,23.5,,,,23.5,,23.5,
2003,29,57.0,Fulton,9,Central,Mostly Rural,60.0,3850,,2.0,,2.0,,,1.0,,1.0,,,2.0,,2.0,,,51.9,,51.9,,,26.0,,26.0,,,51.9,,51.9,
2003,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,4821,2.0,5.0,,5.0,2.0,1.0,1.0,1.0,,,,5.0,,5.0,2.0,41.5,103.7,,103.7,41.5,20.7,20.7,20.7,,,,103.7,,103.7,41.5
2003,35,69.0,Hardin,2,Southern,Completely Rural,100.0,422,1.0,1.0,,1.0,,,1.0,,,,,1.0,1.0,,1.0,237.0,237.0,,237.0,,,237.0,,,,,237.0,237.0,,237.0
2003,37,73.0,Henry,14,Central,Mostly Rural,50.3,6088,2.0,3.0,,3.0,,1.0,2.0,,,1.0,,2.0,,3.0,,32.9,49.3,,49.3,,16.4,32.9,,,16.4,,32.9,,49.3,
2003,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,3671,1.0,6.0,,6.0,1.0,1.0,2.0,1.0,,1.0,1.0,4.0,,6.0,3.0,27.2,163.4,,163.4,27.2,27.2,54.5,27.2,,27.2,27.2,109.0,,163.4,81.7
2003,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,4892,1.0,3.0,,3.0,,,3.0,,,3.0,,,,3.0,2.0,20.4,61.3,,61.3,,,61.3,,,61.3,,,,61.3,40.9
2003,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,4636,4.0,8.0,,8.0,1.0,3.0,2.0,1.0,,7.0,,1.0,2.0,6.0,5.0,86.3,172.6,,172.6,21.6,64.7,43.1,21.6,,151.0,,21.6,43.1,129.4,107.9
2003,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,2639,5.0,6.0,,6.0,,4.0,1.0,1.0,,,,6.0,2.0,4.0,,189.5,227.4,,227.4,,151.6,37.9,37.9,,,,227.4,75.8,151.6,
2003,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,2401,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,41.6,,41.6,,,41.6,,,,,41.6,,41.6,
2003,44,87.0,Johnson,1,Southern,Completely Rural,100.0,1140,,2.0,,2.0,,2.0,,,,,1.0,1.0,,2.0,1.0,,175.4,,175.4,,175.4,,,,,87.7,87.7,,175.4,87.7
2003,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,57928,15.0,39.0,4.0,35.0,3.0,13.0,14.0,1.0,8.0,10.0,20.0,9.0,8.0,31.0,5.0,25.9,67.3,6.9,60.4,5.2,22.4,24.2,1.7,13.8,17.3,34.5,15.5,13.8,53.5,8.6
2003,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,13100,15.0,29.0,2.0,27.0,1.0,15.0,13.0,,,19.0,,10.0,2.0,27.0,4.0,114.5,221.4,15.3,206.1,7.6,114.5,99.2,,,145.0,,76.3,15.3,206.1,30.5
2003,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,8525,,5.0,1.0,4.0,,3.0,1.0,1.0,,1.0,1.0,3.0,,5.0,1.0,,58.7,11.7,46.9,,35.2,11.7,11.7,,11.7,11.7,35.2,,58.7,11.7
2003,48,95.0,Knox,9,Central,Mostly Urban,24.3,5524,7.0,8.0,,8.0,,4.0,3.0,1.0,,4.0,,4.0,1.0,7.0,,126.7,144.8,,144.8,,72.4,54.3,18.1,,72.4,,72.4,18.1,126.7,
2003,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,87564,,36.0,5.0,31.0,1.0,13.0,15.0,2.0,3.0,9.0,17.0,10.0,7.0,29.0,5.0,,41.1,5.7,35.4,1.1,14.8,17.1,2.3,3.4,10.3,19.4,11.4,8.0,33.1,5.7
2003,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,13067,21.0,36.0,1.0,35.0,1.0,4.0,29.0,1.0,,2.0,2.0,32.0,8.0,28.0,3.0,160.7,275.5,7.7,267.9,7.7,30.6,221.9,7.7,,15.3,15.3,244.9,61.2,214.3,23.0
2003,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,1714,2.0,2.0,,2.0,,1.0,1.0,,,,,2.0,1.0,1.0,,116.7,116.7,,116.7,,58.3,58.3,,,,,116.7,58.3,58.3,
2003,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,4243,1.0,6.0,,6.0,,2.0,4.0,,,2.0,,4.0,,6.0,4.0,23.6,141.4,,141.4,,47.1,94.3,,,47.1,,94.3,,141.4,94.3
2003,53,105.0,Livingston,11,Central,Mostly Urban,40.8,4659,1.0,1.0,,1.0,,1.0,,,,,,1.0,1.0,,,21.5,21.5,,21.5,,21.5,,,,,,21.5,21.5,,
2003,54,107.0,Logan,11,Central,Mostly Urban,39.9,3157,2.0,14.0,3.0,11.0,1.0,3.0,5.0,4.0,,1.0,,13.0,1.0,13.0,4.0,63.4,443.5,95.0,348.4,31.7,95.0,158.4,126.7,,31.7,,411.8,31.7,411.8,126.7
2003,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,38045,6.0,14.0,2.0,12.0,,2.0,10.0,1.0,1.0,1.0,5.0,8.0,,14.0,1.0,15.8,36.8,5.3,31.5,,5.3,26.3,2.6,2.6,2.6,13.1,21.0,,36.8,2.6
2003,57,113.0,McLean,11,Central,Mostly Urban,16.5,15936,17.0,26.0,,26.0,,9.0,13.0,2.0,1.0,15.0,1.0,10.0,7.0,19.0,5.0,106.7,163.2,,163.2,,56.5,81.6,12.6,6.3,94.1,6.3,62.8,43.9,119.2,31.4
2003,58,115.0,Macon,6,Central,Mostly Urban,15.3,12160,29.0,50.0,1.0,49.0,1.0,17.0,23.0,2.0,5.0,31.0,2.0,17.0,2.0,48.0,6.0,238.5,411.2,8.2,403.0,8.2,139.8,189.1,16.4,41.1,254.9,16.4,139.8,16.4,394.7,49.3
2003,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,5719,,2.0,,2.0,,,2.0,,,,,2.0,,2.0,,,35.0,,35.0,,,35.0,,,,,35.0,,35.0,
2003,60,119.0,Madison,3,Southern,Mostly Urban,13.3,29895,11.0,28.0,4.0,24.0,1.0,4.0,18.0,5.0,,8.0,,20.0,1.0,27.0,7.0,36.8,93.7,13.4,80.3,3.3,13.4,60.2,16.7,,26.8,,66.9,3.3,90.3,23.4
2003,61,121.0,Marion,4,Southern,Mostly Urban,45.1,4800,,3.0,,3.0,,,3.0,,,2.0,,1.0,,3.0,4.0,,62.5,,62.5,,,62.5,,,41.7,,20.8,,62.5,83.3
2003,63,125.0,Mason,8,Central,Mostly Rural,77.5,1838,4.0,6.0,,6.0,,,6.0,,,,,6.0,1.0,5.0,,217.6,326.4,,326.4,,,326.4,,,,,326.4,54.4,272.0,
2003,64,127.0,Massac,1,Southern,Mostly Rural,50.5,1525,,1.0,,1.0,1.0,,,,,,,1.0,,1.0,,,65.6,,65.6,65.6,,,,,,,65.6,,65.6,
2003,65,129.0,Menard,8,Central,Mostly Rural,75.7,1580,1.0,2.0,,2.0,,1.0,1.0,,,,,2.0,,2.0,,63.3,126.6,,126.6,,63.3,63.3,,,,,126.6,,126.6,
2003,66,131.0,Mercer,14,Central,Mostly Rural,77.8,2003,5.0,7.0,,7.0,,1.0,5.0,,,,,7.0,,7.0,1.0,249.6,349.5,,349.5,,49.9,249.6,,,,,349.5,,349.5,49.9
2003,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,3682,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,27.2
2003,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,3328,3.0,4.0,,4.0,,,4.0,,,,,4.0,,4.0,1.0,90.1,120.2,,120.2,,,120.2,,,,,120.2,,120.2,30.0
2003,69,137.0,Morgan,7,Central,Mostly Urban,36.2,3813,1.0,3.0,1.0,2.0,1.0,,1.0,1.0,,2.0,,1.0,,3.0,2.0,26.2,78.7,26.2,52.5,26.2,,26.2,26.2,,52.5,,26.2,,78.7,52.5
2003,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,1686,1.0,4.0,,4.0,,,4.0,,,,,4.0,,4.0,1.0,59.3,237.2,,237.2,,,237.2,,,,,237.2,,237.2,59.3
2003,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,7122,1.0,4.0,,4.0,,2.0,2.0,,,,,4.0,1.0,3.0,1.0,14.0,56.2,,56.2,,28.1,28.1,,,,,56.2,14.0,42.1,14.0
2003,72,143.0,Peoria,10,Central,Mostly Urban,14.6,19996,24.0,71.0,,71.0,2.0,16.0,44.0,3.0,2.0,56.0,,15.0,7.0,64.0,30.0,120.0,355.1,,355.1,10.0,80.0,220.0,15.0,10.0,280.1,,75.0,35.0,320.1,150.0
2003,73,145.0,Perry,20,Southern,Mostly Urban,43.6,2357,1.0,4.0,,4.0,,1.0,3.0,,,,,4.0,1.0,3.0,2.0,42.4,169.7,,169.7,,42.4,127.3,,,,,169.7,42.4,127.3,84.9
2003,75,149.0,Pike,8,Central,Mostly Rural,72.3,1912,2.0,2.0,,2.0,,1.0,1.0,,,,,2.0,,2.0,,104.6,104.6,,104.6,,52.3,52.3,,,,,104.6,,104.6,
2003,76,151.0,Pope,1,Southern,Completely Rural,100.0,437,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,228.8
2003,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,874,2.0,3.0,,3.0,,,3.0,,,,,3.0,2.0,1.0,,228.8,343.2,,343.2,,,343.2,,,,,343.2,228.8,114.4,
2003,78,155.0,Putnam,10,Central,Completely Rural,100.0,712,2.0,3.0,,3.0,1.0,1.0,1.0,,,,,3.0,1.0,2.0,,280.9,421.3,,421.3,140.4,140.4,140.4,,,,,421.3,140.4,280.9,
2003,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,3502,2.0,9.0,,9.0,1.0,2.0,5.0,,,3.0,,6.0,3.0,6.0,3.0,57.1,257.0,,257.0,28.6,57.1,142.8,,,85.7,,171.3,85.7,171.3,85.7
2003,80,159.0,Richland,2,Southern,Mostly Urban,43.5,1801,2.0,3.0,,3.0,,,2.0,,1.0,,,3.0,,3.0,1.0,111.0,166.6,,166.6,,,111.0,,55.5,,,166.6,,166.6,55.5
2003,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,15665,15.0,40.0,2.0,38.0,1.0,12.0,23.0,4.0,,20.0,,20.0,4.0,36.0,10.0,95.8,255.3,12.8,242.6,6.4,76.6,146.8,25.5,,127.7,,127.7,25.5,229.8,63.8
2003,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,32919,44.0,57.0,4.0,53.0,,17.0,32.0,4.0,3.0,34.0,,23.0,10.0,47.0,7.0,133.7,173.2,12.2,161.0,,51.6,97.2,12.2,9.1,103.3,,69.9,30.4,142.8,21.3
2003,83,165.0,Saline,1,Southern,Mostly Urban,43.7,3117,,1.0,,1.0,,,1.0,,,1.0,,,,1.0,2.0,,32.1,,32.1,,,32.1,,,32.1,,,,32.1,64.2
2003,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,21599,,35.0,1.0,34.0,,9.0,20.0,3.0,1.0,23.0,,12.0,4.0,31.0,20.0,,162.0,4.6,157.4,,41.7,92.6,13.9,4.6,106.5,,55.6,18.5,143.5,92.6
2003,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,739,1.0,1.0,,1.0,,1.0,,,,,,1.0,1.0,,,135.3,135.3,,135.3,,135.3,,,,,,135.3,135.3,,
2003,87,173.0,Shelby,4,Central,Mostly Rural,77.7,2680,2.0,4.0,,4.0,,1.0,3.0,,,,,4.0,1.0,3.0,,74.6,149.3,,149.3,,37.3,111.9,,,,,149.3,37.3,111.9,
2003,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,5666,9.0,15.0,,15.0,1.0,6.0,4.0,,,6.0,,9.0,5.0,10.0,3.0,158.8,264.7,,264.7,17.6,105.9,70.6,,,105.9,,158.8,88.2,176.5,52.9
2003,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,14207,2.0,5.0,,5.0,,,5.0,,,,,5.0,,5.0,4.0,14.1,35.2,,35.2,,,35.2,,,,,35.2,,35.2,28.2
2003,91,181.0,Union,1,Southern,Mostly Rural,65.9,2112,1.0,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,47.3,47.3,,47.3,,,47.3,,,,,47.3,,47.3,
2003,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,9159,9.0,37.0,1.0,36.0,,16.0,17.0,2.0,,19.0,,18.0,7.0,30.0,3.0,98.3,404.0,10.9,393.1,,174.7,185.6,21.8,,207.4,,196.5,76.4,327.5,32.8
2003,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,1450,1.0,2.0,,2.0,,1.0,,,,,,2.0,,2.0,,69.0,137.9,,137.9,,69.0,,,,,,137.9,,137.9,
2003,94,187.0,Warren,9,Central,Mostly Urban,45.5,1979,1.0,1.0,,1.0,,1.0,,,,,,1.0,,1.0,2.0,50.5,50.5,,50.5,,50.5,,,,,,50.5,,50.5,101.1
2003,95,189.0,Washington,20,Southern,Mostly Rural,73.6,1928,3.0,5.0,,5.0,,2.0,3.0,,,1.0,,4.0,,5.0,3.0,155.6,259.3,,259.3,,103.7,155.6,,,51.9,,207.5,,259.3,155.6
2003,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,1845,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,4.0,,54.2,,54.2,,,54.2,,,,,54.2,,54.2,216.8
2003,97,193.0,White,2,Southern,Mostly Rural,62.0,1564,3.0,5.0,,5.0,,,5.0,,,,,5.0,1.0,4.0,2.0,191.8,319.7,,319.7,,,319.7,,,,,319.7,63.9,255.8,127.9
2003,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,6930,,7.0,,7.0,,1.0,3.0,1.0,,,2.0,5.0,1.0,6.0,5.0,,101.0,,101.0,,14.4,43.3,14.4,,,28.9,72.2,14.4,86.6,72.2
2003,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,75815,19.0,31.0,,31.0,1.0,17.0,9.0,4.0,,15.0,3.0,13.0,3.0,28.0,5.0,25.1,40.9,,40.9,1.3,22.4,11.9,5.3,,19.8,4.0,17.1,4.0,36.9,6.6
2003,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,6415,8.0,9.0,,9.0,1.0,1.0,7.0,,,2.0,,7.0,,9.0,,124.7,140.3,,140.3,15.6,15.6,109.1,,,31.2,,109.1,,140.3,
2003,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,34055,58.0,133.0,8.0,125.0,20.0,24.0,65.0,8.0,9.0,88.0,10.0,35.0,17.0,116.0,14.0,170.3,390.5,23.5,367.1,58.7,70.5,190.9,23.5,26.4,258.4,29.4,102.8,49.9,340.6,41.1
2003,102,203.0,Woodford,11,Central,Mostly Rural,54.9,4553,1.0,5.0,1.0,4.0,,1.0,2.0,2.0,,,,5.0,,5.0,2.0,22.0,109.8,22.0,87.9,,22.0,43.9,43.9,,,,109.8,,109.8,43.9
2004,1,1.0,Adams,8,Central,Mostly Urban,32.6,7698,2.0,9.0,1.0,8.0,,2.0,6.0,1.0,,3.0,,6.0,2.0,7.0,3.0,26.0,116.9,13.0,103.9,,26.0,77.9,13.0,,39.0,,77.9,26.0,90.9,39.0
2004,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,1059,2.0,4.0,,4.0,,2.0,1.0,,1.0,3.0,,1.0,,4.0,,188.9,377.7,,377.7,,188.9,94.4,,94.4,283.3,,94.4,,377.7,
2004,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,6518,6.0,10.0,1.0,9.0,,4.0,4.0,1.0,,1.0,1.0,8.0,4.0,6.0,2.0,92.1,153.4,15.3,138.1,,61.4,61.4,15.3,,15.3,15.3,122.7,61.4,92.1,30.7
2004,5,9.0,Brown,8,Central,Mostly Urban,41.1,555,2.0,2.0,,2.0,,1.0,1.0,,,,,2.0,1.0,1.0,,360.4,360.4,,360.4,,180.2,180.2,,,,,360.4,180.2,180.2,
2004,6,11.0,Bureau,13,Central,Mostly Rural,57.4,3886,1.0,5.0,,5.0,,1.0,3.0,1.0,,,,5.0,1.0,4.0,,25.7,128.7,,128.7,,25.7,77.2,25.7,,,,128.7,25.7,102.9,
