year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,court_evalation,new_court_and_court_evaluation,offense_class_felony,offense_class_misdemeanor_and_unknown,offense_type_drug,offense_type_person,offense_type_property,offense_type_sex,offense_type_weapons,race_ethnicity_black,race_ethnicity_hispanic,race_ethnicity_white,sex_female,sex_male,technical_violation,court_evalation_rate,new_court_and_court_evaluation_rate,offense_class_felony_rate,offense_class_misdemeanor_and_unknown_rate,offense_type_drug_rate,offense_type_person_rate,offense_type_property_rate,offense_type_sex_rate,offense_type_weapons_rate,race_ethnicity_black_rate,race_ethnicity_hispanic_rate,race_ethnicity_white_rate,sex_female_rate,sex_male_rate,technical_violation_rate
2004,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,2335,2.0,4.0,,4.0,,2.0,1.0,1.0,,,,4.0,1.0,3.0,,85.7,171.3,,171.3,,85.7,42.8,42.8,,,,171.3,42.8,128.5,
2004,27,53.0,Ford,11,Central,Mostly Urban,41.8,1690,1.0,2.0,,2.0,,,2.0,,,,1.0,1.0,,2.0,1.0,59.2,118.3,,118.3,,,118.3,,,,59.2,59.2,,118.3,59.2
2004,29,57.0,Fulton,9,Central,Mostly Rural,60.0,3743,,2.0,,2.0,,,1.0,,1.0,,,2.0,,2.0,,,53.4,,53.4,,,26.7,,26.7,,,53.4,,53.4,
2004,31,61.0,Greene,7,Central,Mostly Rural,70.8,1681,1.0,1.0,,1.0,,,,,,,,1.0,,1.0,,59.5,59.5,,59.5,,,,,,,,59.5,,59.5,
2004,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,4937,2.0,2.0,,2.0,,,2.0,,,,,2.0,2.0,,,40.5,40.5,,40.5,,,40.5,,,,,40.5,40.5,,
2004,36,71.0,Henderson,9,Central,Mostly Rural,99.7,813,4.0,4.0,,4.0,,1.0,1.0,1.0,,,,4.0,1.0,3.0,,492.0,492.0,,492.0,,123.0,123.0,123.0,,,,492.0,123.0,369.0,
2004,37,73.0,Henry,14,Central,Mostly Rural,50.3,5945,1.0,1.0,,1.0,,1.0,,,,1.0,,,,1.0,,16.8,16.8,,16.8,,16.8,,,,16.8,,,,16.8,
2004,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,3671,2.0,3.0,,3.0,,,2.0,1.0,,1.0,,2.0,,3.0,2.0,54.5,81.7,,81.7,,,54.5,27.2,,27.2,,54.5,,81.7,54.5
2004,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,4872,1.0,1.0,,1.0,,1.0,,,,,,1.0,,1.0,1.0,20.5,20.5,,20.5,,20.5,,,,,,20.5,,20.5,20.5
2004,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,4468,,2.0,,2.0,,,,,,2.0,,,,2.0,6.0,,44.8,,44.8,,,,,,44.8,,,,44.8,134.3
2004,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,2634,3.0,5.0,,5.0,,2.0,2.0,1.0,,,,5.0,1.0,4.0,,113.9,189.8,,189.8,,75.9,75.9,38.0,,,,189.8,38.0,151.9,
2004,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,2394,3.0,3.0,,3.0,,1.0,1.0,,,,1.0,2.0,1.0,2.0,,125.3,125.3,,125.3,,41.8,41.8,,,,41.8,83.5,41.8,83.5,
2004,44,87.0,Johnson,1,Southern,Completely Rural,100.0,1122,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,89.1,,89.1,,,89.1,,,,,89.1,,89.1,
2004,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,59440,10.0,22.0,,22.0,1.0,5.0,9.0,,7.0,2.0,14.0,6.0,,22.0,3.0,16.8,37.0,,37.0,1.7,8.4,15.1,,11.8,3.4,23.6,10.1,,37.0,5.0
2004,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,13136,3.0,11.0,,11.0,,5.0,6.0,,,7.0,,4.0,,11.0,6.0,22.8,83.7,,83.7,,38.1,45.7,,,53.3,,30.5,,83.7,45.7
2004,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,9173,1.0,4.0,,4.0,,1.0,3.0,,,1.0,,3.0,,4.0,1.0,10.9,43.6,,43.6,,10.9,32.7,,,10.9,,32.7,,43.6,10.9
2004,48,95.0,Knox,9,Central,Mostly Urban,24.3,5380,3.0,4.0,,4.0,,1.0,3.0,,,2.0,,2.0,1.0,3.0,,55.8,74.3,,74.3,,18.6,55.8,,,37.2,,37.2,18.6,55.8,
2004,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,88797,,19.0,2.0,17.0,,5.0,9.0,1.0,4.0,4.0,8.0,7.0,2.0,17.0,3.0,,21.4,2.3,19.1,,5.6,10.1,1.1,4.5,4.5,9.0,7.9,2.3,19.1,3.4
2004,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,12887,19.0,27.0,,27.0,,6.0,20.0,,,6.0,1.0,20.0,6.0,21.0,7.0,147.4,209.5,,209.5,,46.6,155.2,,,46.6,7.8,155.2,46.6,163.0,54.3
2004,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,1645,3.0,3.0,,3.0,,1.0,2.0,,,,,3.0,,3.0,,182.4,182.4,,182.4,,60.8,121.6,,,,,182.4,,182.4,
2004,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,4135,,2.0,,2.0,,,2.0,,,1.0,,1.0,1.0,1.0,1.0,,48.4,,48.4,,,48.4,,,24.2,,24.2,24.2,24.2,24.2
2004,53,105.0,Livingston,11,Central,Mostly Urban,40.8,4585,,1.0,,1.0,,,1.0,,,1.0,,,,1.0,,,21.8,,21.8,,,21.8,,,21.8,,,,21.8,
2004,54,107.0,Logan,11,Central,Mostly Urban,39.9,3135,1.0,6.0,,6.0,,1.0,4.0,1.0,,,,6.0,,6.0,1.0,31.9,191.4,,191.4,,31.9,127.6,31.9,,,,191.4,,191.4,31.9
2004,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,38874,,2.0,,2.0,,1.0,1.0,,,,2.0,,,2.0,,,5.1,,5.1,,2.6,2.6,,,,5.1,,,5.1,
2004,57,113.0,McLean,11,Central,Mostly Urban,16.5,16142,12.0,20.0,,20.0,,7.0,10.0,,2.0,11.0,,9.0,4.0,16.0,,74.3,123.9,,123.9,,43.4,62.0,,12.4,68.1,,55.8,24.8,99.1,
2004,58,115.0,Macon,6,Central,Mostly Urban,15.3,12069,27.0,41.0,1.0,40.0,1.0,14.0,23.0,1.0,1.0,28.0,,13.0,7.0,34.0,9.0,223.7,339.7,8.3,331.4,8.3,116.0,190.6,8.3,8.3,232.0,,107.7,58.0,281.7,74.6
2004,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,5515,,5.0,,5.0,,,5.0,,,,,5.0,,5.0,1.0,,90.7,,90.7,,,90.7,,,,,90.7,,90.7,18.1
2004,60,119.0,Madison,3,Southern,Mostly Urban,13.3,29523,14.0,23.0,2.0,21.0,2.0,8.0,11.0,2.0,,8.0,,15.0,3.0,20.0,4.0,47.4,77.9,6.8,71.1,6.8,27.1,37.3,6.8,,27.1,,50.8,10.2,67.7,13.5
2004,61,121.0,Marion,4,Southern,Mostly Urban,45.1,4694,2.0,11.0,,11.0,1.0,1.0,9.0,,,3.0,,8.0,2.0,9.0,2.0,42.6,234.3,,234.3,21.3,21.3,191.7,,,63.9,,170.4,42.6,191.7,42.6
2004,62,123.0,Marshall,10,Central,Completely Rural,100.0,1507,2.0,2.0,1.0,1.0,,,1.0,1.0,,,,2.0,1.0,1.0,,132.7,132.7,66.4,66.4,,,66.4,66.4,,,,132.7,66.4,66.4,
2004,63,125.0,Mason,8,Central,Mostly Rural,77.5,1797,5.0,7.0,,7.0,,1.0,6.0,,,,,7.0,1.0,6.0,,278.2,389.5,,389.5,,55.6,333.9,,,,,389.5,55.6,333.9,
2004,66,131.0,Mercer,14,Central,Mostly Rural,77.8,1937,3.0,3.0,,3.0,,,3.0,,,,,3.0,,3.0,1.0,154.9,154.9,,154.9,,,154.9,,,,,154.9,,154.9,51.6
2004,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,3701,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,27.0
2004,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,3329,2.0,4.0,,4.0,,,4.0,,,,,4.0,,4.0,1.0,60.1,120.2,,120.2,,,120.2,,,,,120.2,,120.2,30.0
2004,69,137.0,Morgan,7,Central,Mostly Urban,36.2,3775,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,1.0,,26.5,,26.5,,,26.5,,,,,26.5,,26.5,26.5
2004,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,1690,1.0,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,59.2,59.2,,59.2,,,59.2,,,,,59.2,,59.2,
2004,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,7195,2.0,4.0,,4.0,1.0,,3.0,,,1.0,,3.0,,4.0,1.0,27.8,55.6,,55.6,13.9,,41.7,,,13.9,,41.7,,55.6,13.9
2004,72,143.0,Peoria,10,Central,Mostly Urban,14.6,19914,12.0,33.0,,33.0,,10.0,18.0,2.0,1.0,22.0,,11.0,4.0,29.0,37.0,60.3,165.7,,165.7,,50.2,90.4,10.0,5.0,110.5,,55.2,20.1,145.6,185.8
2004,73,145.0,Perry,20,Southern,Mostly Urban,43.6,2321,2.0,5.0,,5.0,,2.0,3.0,,,,,5.0,2.0,3.0,1.0,86.2,215.4,,215.4,,86.2,129.3,,,,,215.4,86.2,129.3,43.1
2004,75,149.0,Pike,8,Central,Mostly Rural,72.3,1902,2.0,2.0,,2.0,,,2.0,,,,,2.0,,2.0,1.0,105.2,105.2,,105.2,,,105.2,,,,,105.2,,105.2,52.6
2004,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,868,,1.0,,1.0,,,1.0,,,,,1.0,1.0,,2.0,,115.2,,115.2,,,115.2,,,,,115.2,115.2,,230.4
2004,78,155.0,Putnam,10,Central,Completely Rural,100.0,672,3.0,4.0,,4.0,,1.0,2.0,1.0,,,,3.0,,4.0,,446.4,595.2,,595.2,,148.8,297.6,148.8,,,,446.4,,595.2,
2004,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,3416,,3.0,,3.0,,,3.0,,,1.0,,2.0,,3.0,2.0,,87.8,,87.8,,,87.8,,,29.3,,58.5,,87.8,58.5
2004,80,159.0,Richland,2,Southern,Mostly Urban,43.5,1744,2.0,3.0,,3.0,,,2.0,,1.0,,,3.0,1.0,2.0,,114.7,172.0,,172.0,,,114.7,,57.3,,,172.0,57.3,114.7,
2004,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,15258,11.0,27.0,,27.0,,7.0,20.0,,,18.0,1.0,8.0,4.0,23.0,5.0,72.1,177.0,,177.0,,45.9,131.1,,,118.0,6.6,52.4,26.2,150.7,32.8
2004,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,32470,42.0,52.0,1.0,51.0,,15.0,33.0,1.0,,31.0,2.0,19.0,15.0,37.0,3.0,129.4,160.1,3.1,157.1,,46.2,101.6,3.1,,95.5,6.2,58.5,46.2,114.0,9.2
2004,83,165.0,Saline,1,Southern,Mostly Urban,43.7,3139,,2.0,,2.0,,,1.0,,,,,2.0,,2.0,3.0,,63.7,,63.7,,,31.9,,,,,63.7,,63.7,95.6
2004,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,21357,,21.0,,21.0,1.0,4.0,13.0,1.0,1.0,11.0,,10.0,3.0,18.0,13.0,,98.3,,98.3,4.7,18.7,60.9,4.7,4.7,51.5,,46.8,14.0,84.3,60.9
2004,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,749,1.0,1.0,,1.0,,1.0,,,,,,1.0,1.0,,,133.5,133.5,,133.5,,133.5,,,,,,133.5,133.5,,
2004,87,173.0,Shelby,4,Central,Mostly Rural,77.7,2601,2.0,3.0,,3.0,,1.0,2.0,,,,,3.0,,3.0,,76.9,115.3,,115.3,,38.4,76.9,,,,,115.3,,115.3,
2004,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,5469,8.0,16.0,1.0,15.0,1.0,5.0,7.0,1.0,,10.0,,6.0,3.0,13.0,1.0,146.3,292.6,18.3,274.3,18.3,91.4,128.0,18.3,,182.8,,109.7,54.9,237.7,18.3
2004,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,14087,3.0,5.0,,5.0,,,4.0,,,,,5.0,,5.0,2.0,21.3,35.5,,35.5,,,28.4,,,,,35.5,,35.5,14.2
2004,91,181.0,Union,1,Southern,Mostly Rural,65.9,2049,2.0,2.0,,2.0,,,2.0,,,,,2.0,,2.0,,97.6,97.6,,97.6,,,97.6,,,,,97.6,,97.6,
2004,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,9135,7.0,16.0,,16.0,,7.0,8.0,,,8.0,,8.0,3.0,13.0,8.0,76.6,175.2,,175.2,,76.6,87.6,,,87.6,,87.6,32.8,142.3,87.6
2004,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,1398,4.0,5.0,,5.0,,1.0,4.0,,,,,5.0,,5.0,,286.1,357.7,,357.7,,71.5,286.1,,,,,357.7,,357.7,
2004,95,189.0,Washington,20,Southern,Mostly Rural,73.6,1835,1.0,2.0,,2.0,,2.0,,,,,,2.0,,2.0,1.0,54.5,109.0,,109.0,,109.0,,,,,,109.0,,109.0,54.5
2004,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,1791,,2.0,,2.0,,,1.0,1.0,,,,2.0,,2.0,2.0,,111.7,,111.7,,,55.8,55.8,,,,111.7,,111.7,111.7
2004,97,193.0,White,2,Southern,Mostly Rural,62.0,1503,2.0,2.0,,2.0,,,2.0,,,,,2.0,,2.0,1.0,133.1,133.1,,133.1,,,133.1,,,,,133.1,,133.1,66.5
2004,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,6888,,8.0,,8.0,,1.0,4.0,,,,1.0,7.0,1.0,7.0,5.0,,116.1,,116.1,,14.5,58.1,,,,14.5,101.6,14.5,101.6,72.6
2004,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,79789,8.0,16.0,,16.0,2.0,8.0,5.0,,1.0,10.0,2.0,4.0,2.0,14.0,6.0,10.0,20.1,,20.1,2.5,10.0,6.3,,1.3,12.5,2.5,5.0,2.5,17.5,7.5
2004,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,6438,3.0,3.0,1.0,2.0,,,2.0,1.0,,,,3.0,1.0,2.0,,46.6,46.6,15.5,31.1,,,31.1,15.5,,,,46.6,15.5,31.1,
2004,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,34049,59.0,98.0,8.0,90.0,15.0,20.0,50.0,5.0,6.0,65.0,9.0,24.0,13.0,85.0,6.0,173.3,287.8,23.5,264.3,44.1,58.7,146.8,14.7,17.6,190.9,26.4,70.5,38.2,249.6,17.6
2004,102,203.0,Woodford,11,Central,Mostly Rural,54.9,4540,4.0,7.0,,7.0,,1.0,5.0,1.0,,,,7.0,1.0,6.0,1.0,88.1,154.2,,154.2,,22.0,110.1,22.0,,,,154.2,22.0,132.2,22.0
2005,1,1.0,Adams,8,Central,Mostly Urban,32.6,7573,1.0,7.0,,7.0,,1.0,6.0,,,2.0,,5.0,2.0,5.0,,13.2,92.4,,92.4,,13.2,79.2,,,26.4,,66.0,26.4,66.0,
2005,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,1008,2.0,7.0,,7.0,,3.0,4.0,,,7.0,,,,7.0,,198.4,694.4,,694.4,,297.6,396.8,,,694.4,,,,694.4,
2005,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,6815,5.0,8.0,,8.0,,1.0,6.0,,,,1.0,7.0,,8.0,,73.4,117.4,,117.4,,14.7,88.0,,,,14.7,102.7,,117.4,
2005,6,11.0,Bureau,13,Central,Mostly Rural,57.4,3919,1.0,1.0,,1.0,,,1.0,,,,,1.0,,1.0,2.0,25.5,25.5,,25.5,,,25.5,,,,,25.5,,25.5,51.0
2005,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,1780,,1.0,,1.0,,1.0,,,,,,1.0,,1.0,1.0,,56.2,,56.2,,56.2,,,,,,56.2,,56.2,56.2
2005,9,17.0,Cass,8,Central,Mostly Rural,52.1,1496,3.0,4.0,,4.0,,,3.0,1.0,,,,4.0,,4.0,,200.5,267.4,,267.4,,,200.5,66.8,,,,267.4,,267.4,
2005,10,19.0,Champaign,6,Central,Mostly Urban,12.7,16244,15.0,39.0,1.0,38.0,,15.0,19.0,,1.0,32.0,,7.0,6.0,33.0,10.0,92.3,240.1,6.2,233.9,,92.3,117.0,,6.2,197.0,,43.1,36.9,203.2,61.6
2005,11,21.0,Christian,4,Central,Mostly Urban,43.5,4017,10.0,15.0,,15.0,,3.0,12.0,,,4.0,1.0,10.0,2.0,13.0,,248.9,373.4,,373.4,,74.7,298.7,,,99.6,24.9,248.9,49.8,323.6,
2005,12,23.0,Clark,5,Southern,Mostly Rural,59.5,2042,,3.0,,3.0,,,2.0,1.0,,1.0,,2.0,,3.0,,,146.9,,146.9,,,97.9,49.0,,49.0,,97.9,,146.9,
2005,13,25.0,Clay,4,Southern,Mostly Rural,64.7,1543,1.0,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,64.8,64.8,,64.8,,,64.8,,,,,64.8,,64.8,
2005,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,4193,1.0,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,23.8,23.8,,23.8,,,23.8,,,,,23.8,,23.8,
2005,15,29.0,Coles,5,Central,Mostly Urban,24.3,4294,,1.0,,1.0,,,,,1.0,1.0,,,,1.0,,,23.3,,23.3,,,,,23.3,23.3,,,,23.3,
2005,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,591404,57.0,210.0,8.0,202.0,58.0,64.0,58.0,4.0,26.0,170.0,34.0,5.0,9.0,201.0,39.0,9.6,35.5,1.4,34.2,9.8,10.8,9.8,0.7,4.4,28.7,5.7,0.8,1.5,34.0,6.6
2005,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,2083,1.0,2.0,,2.0,,,2.0,,,,,2.0,,2.0,,48.0,96.0,,96.0,,,96.0,,,,,96.0,,96.0,
2005,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,9799,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,2.0,,10.2,,10.2,,,10.2,,,,,10.2,,10.2,20.4
2005,20,39.0,De Witt,6,Central,Mostly Urban,48.8,1823,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,1.0,,54.9,,54.9,,,54.9,,,,,54.9,,54.9,54.9
2005,21,41.0,Douglas,6,Central,Mostly Rural,61.6,2259,1.0,1.0,,1.0,,1.0,,,,,,1.0,,1.0,,44.3,44.3,,44.3,,44.3,,,,,,44.3,,44.3,
2005,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,110008,2.0,5.0,,5.0,,1.0,2.0,1.0,1.0,3.0,1.0,1.0,,5.0,,1.8,4.5,,4.5,,0.9,1.8,0.9,0.9,2.7,0.9,0.9,,4.5,
2005,23,45.0,Edgar,5,Central,Mostly Rural,51.8,2067,2.0,5.0,,5.0,2.0,1.0,2.0,,,,,5.0,,5.0,1.0,96.8,241.9,,241.9,96.8,48.4,96.8,,,,,241.9,,241.9,48.4
2005,24,47.0,Edwards,2,Southern,Completely Rural,100.0,660,1.0,1.0,,1.0,,1.0,,,,,,1.0,,1.0,,151.5,151.5,,151.5,,151.5,,,,,,151.5,,151.5,
2005,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,4394,2.0,3.0,1.0,2.0,,1.0,1.0,1.0,,,,3.0,,3.0,1.0,45.5,68.3,22.8,45.5,,22.8,22.8,22.8,,,,68.3,,68.3,22.8
2005,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,2340,,2.0,,2.0,,,2.0,,,,,2.0,,2.0,,,85.5,,85.5,,,85.5,,,,,85.5,,85.5,
2005,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,4205,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,23.8,,23.8,,,23.8,,,,,23.8,,23.8,
2005,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,642,1.0,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,155.8,155.8,,155.8,,,155.8,,,,,155.8,,155.8,
2005,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,5289,,2.0,,2.0,,1.0,1.0,,,,,2.0,,2.0,2.0,,37.8,,37.8,,18.9,18.9,,,,,37.8,,37.8,37.8
2005,36,71.0,Henderson,9,Central,Mostly Rural,99.7,815,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,122.7,,122.7,,,122.7,,,,,122.7,,122.7,
2005,37,73.0,Henry,14,Central,Mostly Rural,50.3,5875,2.0,5.0,,5.0,1.0,,3.0,,1.0,2.0,1.0,2.0,,5.0,,34.0,85.1,,85.1,17.0,,51.1,,17.0,34.0,17.0,34.0,,85.1,
2005,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,3640,6.0,6.0,,6.0,,3.0,3.0,,,2.0,,4.0,1.0,5.0,1.0,164.8,164.8,,164.8,,82.4,82.4,,,54.9,,109.9,27.5,137.4,27.5
2005,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,4724,1.0,1.0,,1.0,,,1.0,,,,,1.0,,1.0,1.0,21.2,21.2,,21.2,,,21.2,,,,,21.2,,21.2,21.2
2005,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,1124,1.0,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,89.0,89.0,,89.0,,,89.0,,,,,89.0,,89.0,
2005,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,4430,6.0,8.0,,8.0,1.0,2.0,3.0,,,5.0,1.0,2.0,3.0,5.0,3.0,135.4,180.6,,180.6,22.6,45.1,67.7,,,112.9,22.6,45.1,67.7,112.9,67.7
2005,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,2604,1.0,3.0,,3.0,,2.0,,1.0,,,,3.0,1.0,2.0,,38.4,115.2,,115.2,,76.8,,38.4,,,,115.2,38.4,76.8,
2005,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,2333,,1.0,,1.0,,1.0,,,,,,1.0,,1.0,,,42.9,,42.9,,42.9,,,,,,42.9,,42.9,
2005,44,87.0,Johnson,1,Southern,Completely Rural,100.0,1126,,1.0,,1.0,1.0,,,,,,,1.0,1.0,,,,88.8,,88.8,88.8,,,,,,,88.8,88.8,,
2005,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,60432,4.0,18.0,,18.0,,4.0,11.0,,2.0,5.0,10.0,3.0,,18.0,7.0,6.6,29.8,,29.8,,6.6,18.2,,3.3,8.3,16.5,5.0,,29.8,11.6
2005,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,13135,,10.0,,10.0,,2.0,8.0,,,4.0,1.0,4.0,1.0,9.0,4.0,,76.1,,76.1,,15.2,60.9,,,30.5,7.6,30.5,7.6,68.5,30.5
2005,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,9902,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,10.1
2005,48,95.0,Knox,9,Central,Mostly Urban,24.3,5264,1.0,1.0,,1.0,,,,,,,,1.0,,1.0,1.0,19.0,19.0,,19.0,,,,,,,,19.0,,19.0,19.0
2005,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,90325,,24.0,2.0,22.0,,9.0,12.0,,3.0,12.0,7.0,5.0,1.0,23.0,5.0,,26.6,2.2,24.4,,10.0,13.3,,3.3,13.3,7.7,5.5,1.1,25.5,5.5
2005,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,12866,11.0,19.0,,19.0,,5.0,13.0,1.0,,3.0,3.0,13.0,2.0,17.0,7.0,85.5,147.7,,147.7,,38.9,101.0,7.8,,23.3,23.3,101.0,15.5,132.1,54.4
2005,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,1629,2.0,2.0,,2.0,,,2.0,,,,,2.0,,2.0,,122.8,122.8,,122.8,,,122.8,,,,,122.8,,122.8,
2005,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,4065,2.0,4.0,,4.0,,1.0,1.0,2.0,,,1.0,3.0,,4.0,,49.2,98.4,,98.4,,24.6,24.6,49.2,,,24.6,73.8,,98.4,
2005,53,105.0,Livingston,11,Central,Mostly Urban,40.8,4495,,1.0,,1.0,1.0,,,,,,,1.0,1.0,,,,22.2,,22.2,22.2,,,,,,,22.2,22.2,,
2005,54,107.0,Logan,11,Central,Mostly Urban,39.9,3017,,3.0,1.0,2.0,,1.0,1.0,1.0,,,,3.0,,3.0,2.0,,99.4,33.1,66.3,,33.1,33.1,33.1,,,,99.4,,99.4,66.3
2005,55,109.0,McDonough,9,Central,Mostly Urban,29.5,2414,1.0,2.0,,2.0,,,2.0,,,,,2.0,1.0,1.0,,41.4,82.9,,82.9,,,82.9,,,,,82.9,41.4,41.4,
2005,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,39833,,2.0,,2.0,,,2.0,,,,1.0,1.0,,2.0,,,5.0,,5.0,,,5.0,,,,2.5,2.5,,5.0,
2005,57,113.0,McLean,11,Central,Mostly Urban,16.5,16263,11.0,14.0,,14.0,,5.0,8.0,1.0,,8.0,,6.0,7.0,7.0,4.0,67.6,86.1,,86.1,,30.7,49.2,6.1,,49.2,,36.9,43.0,43.0,24.6
2005,58,115.0,Macon,6,Central,Mostly Urban,15.3,11909,23.0,41.0,2.0,39.0,2.0,13.0,22.0,2.0,2.0,26.0,,15.0,12.0,29.0,5.0,193.1,344.3,16.8,327.5,16.8,109.2,184.7,16.8,16.8,218.3,,126.0,100.8,243.5,42.0
2005,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,5506,,4.0,,4.0,,2.0,2.0,,,,,4.0,1.0,3.0,2.0,,72.6,,72.6,,36.3,36.3,,,,,72.6,18.2,54.5,36.3
2005,60,119.0,Madison,3,Southern,Mostly Urban,13.3,29159,13.0,17.0,2.0,15.0,,7.0,9.0,1.0,,9.0,,8.0,1.0,16.0,2.0,44.6,58.3,6.9,51.4,,24.0,30.9,3.4,,30.9,,27.4,3.4,54.9,6.9
2005,61,121.0,Marion,4,Southern,Mostly Urban,45.1,4592,,2.0,,2.0,,,1.0,1.0,,,,2.0,1.0,1.0,5.0,,43.6,,43.6,,,21.8,21.8,,,,43.6,21.8,21.8,108.9
2005,63,125.0,Mason,8,Central,Mostly Rural,77.5,1813,3.0,5.0,,5.0,,1.0,2.0,,,,,5.0,3.0,2.0,2.0,165.5,275.8,,275.8,,55.2,110.3,,,,,275.8,165.5,110.3,110.3
2005,64,127.0,Massac,1,Southern,Mostly Rural,50.5,1566,,2.0,,2.0,,,2.0,,,,,2.0,,2.0,,,127.7,,127.7,,,127.7,,,,,127.7,,127.7,
2005,66,131.0,Mercer,14,Central,Mostly Rural,77.8,1892,5.0,6.0,,6.0,1.0,1.0,4.0,,,,,6.0,1.0,5.0,,264.3,317.1,,317.1,52.9,52.9,211.4,,,,,317.1,52.9,264.3,
2005,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,3236,6.0,7.0,,7.0,,,7.0,,,,,7.0,2.0,5.0,,185.4,216.3,,216.3,,,216.3,,,,,216.3,61.8,154.5,
2005,69,137.0,Morgan,7,Central,Mostly Urban,36.2,3679,1.0,2.0,,2.0,,,1.0,1.0,,,,2.0,,2.0,,27.2,54.4,,54.4,,,27.2,27.2,,,,54.4,,54.4,
