year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,court_evalation,new_court_and_court_evaluation,offense_class_felony,offense_class_misdemeanor_and_unknown,offense_type_drug,offense_type_person,offense_type_property,offense_type_sex,offense_type_weapons,race_ethnicity_black,race_ethnicity_hispanic,race_ethnicity_white,sex_female,sex_male,technical_violation,court_evalation_rate,new_court_and_court_evaluation_rate,offense_class_felony_rate,offense_class_misdemeanor_and_unknown_rate,offense_type_drug_rate,offense_type_person_rate,offense_type_property_rate,offense_type_sex_rate,offense_type_weapons_rate,race_ethnicity_black_rate,race_ethnicity_hispanic_rate,race_ethnicity_white_rate,sex_female_rate,sex_male_rate,technical_violation_rate
2001,23,45.0,Edgar,5,Central,Mostly Rural,51.8,1011.0,,1.0,,1.0,,1.0,,,,,,1.0,1.0,,5.0,,98.9,,98.9,,98.9,,,,,,98.9,98.9,,494.6
2001,24,47.0,Edwards,2,Southern,Completely Rural,100.0,321.0,,2.0,,2.0,,1.0,1.0,,,,,2.0,,2.0,1.0,,623.1,,623.1,,311.5,311.5,,,,,623.1,,623.1,311.5
2001,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,1176.0,1.0,1.0,,1.0,,,1.0,,,,1.0,,,1.0,1.0,85.0,85.0,,85.0,,,85.0,,,,85.0,,,85.0,85.0
2001,27,53.0,Ford,11,Central,Mostly Urban,41.8,704.0,,2.0,,2.0,,,1.0,1.0,,,,2.0,,2.0,,,284.1,,284.1,,,142.0,142.0,,,,284.1,,284.1,
2001,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,366.0,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,273.2,,273.2,,,273.2,,,,,273.2,,273.2,
2001,31,61.0,Greene,7,Central,Mostly Rural,70.8,818.0,1.0,1.0,,1.0,,,,,,,,1.0,,1.0,,122.2,122.2,,122.2,,,,,,,,122.2,,122.2,
2001,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,2079.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,48.1
2001,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,461.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,216.9
2001,34,67.0,Hancock,9,Central,Mostly Rural,71.0,1070.0,,1.0,1.0,,,1.0,,,,,,1.0,,1.0,1.0,,93.5,93.5,,,93.5,,,,,,93.5,,93.5,93.5
2001,37,73.0,Henry,14,Central,Mostly Rural,50.3,2778.0,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,180.0
2001,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,1545.0,,1.0,,1.0,,,1.0,,,,1.0,,1.0,,3.0,,64.7,,64.7,,,64.7,,,,64.7,,64.7,,194.2
2001,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,8030.0,,2.0,,2.0,,1.0,1.0,,,2.0,,,,2.0,2.0,,24.9,,24.9,,12.5,12.5,,,24.9,,,,24.9,24.9
2001,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,2189.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,137.0
2001,44,87.0,Johnson,1,Southern,Completely Rural,100.0,815.0,1.0,1.0,,1.0,,,,1.0,,,,1.0,,1.0,,122.7,122.7,,122.7,,,,122.7,,,,122.7,,122.7,
2001,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,23588.0,1.0,4.0,1.0,3.0,,2.0,2.0,,,2.0,1.0,1.0,1.0,3.0,10.0,4.2,17.0,4.2,12.7,,8.5,8.5,,,8.5,4.2,4.2,4.2,12.7,42.4
2001,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,6486.0,2.0,6.0,,6.0,,,6.0,,,3.0,1.0,2.0,1.0,5.0,9.0,30.8,92.5,,92.5,,,92.5,,,46.3,15.4,30.8,15.4,77.1,138.8
2001,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,3065.0,,2.0,,2.0,,,1.0,1.0,,,,2.0,,2.0,1.0,,65.3,,65.3,,,32.6,32.6,,,,65.3,,65.3,32.6
2001,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,40014.0,,14.0,2.0,12.0,4.0,,6.0,1.0,3.0,7.0,3.0,4.0,1.0,13.0,39.0,,35.0,5.0,30.0,10.0,,15.0,2.5,7.5,17.5,7.5,10.0,2.5,32.5,97.5
2001,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,6045.0,1.0,1.0,,1.0,,1.0,,,,,,1.0,,1.0,6.0,16.5,16.5,,16.5,,16.5,,,,,,16.5,,16.5,99.3
2001,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,1890.0,1.0,2.0,,2.0,,1.0,,1.0,,,1.0,1.0,1.0,1.0,3.0,52.9,105.8,,105.8,,52.9,,52.9,,,52.9,52.9,52.9,52.9,158.7
2001,53,105.0,Livingston,11,Central,Mostly Urban,40.8,2136.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,93.6
2001,54,107.0,Logan,11,Central,Mostly Urban,39.9,2290.0,1.0,3.0,,3.0,,1.0,1.0,1.0,,,,3.0,,3.0,1.0,43.7,131.0,,131.0,,43.7,43.7,43.7,,,,131.0,,131.0,43.7
2001,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,13357.0,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,59.9
2001,57,113.0,McLean,11,Central,Mostly Urban,16.5,16199.0,5.0,19.0,,19.0,4.0,7.0,7.0,,1.0,8.0,2.0,9.0,4.0,15.0,21.0,30.9,117.3,,117.3,24.7,43.2,43.2,,6.2,49.4,12.3,55.6,24.7,92.6,129.6
2001,58,115.0,Macon,6,Central,Mostly Urban,15.3,6722.0,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,163.6
2001,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,2799.0,,3.0,,3.0,,,3.0,,,1.0,,2.0,,3.0,3.0,,107.2,,107.2,,,107.2,,,35.7,,71.5,,107.2,107.2
2001,60,119.0,Madison,3,Southern,Mostly Urban,13.3,14715.0,1.0,10.0,,10.0,,1.0,8.0,,1.0,6.0,,4.0,,10.0,6.0,6.8,68.0,,68.0,,6.8,54.4,,6.8,40.8,,27.2,,68.0,40.8
2001,61,121.0,Marion,4,Southern,Mostly Urban,45.1,2181.0,2.0,5.0,,5.0,1.0,1.0,2.0,,,1.0,,4.0,,5.0,3.0,91.7,229.3,,229.3,45.9,45.9,91.7,,,45.9,,183.4,,229.3,137.6
2001,62,123.0,Marshall,10,Central,Completely Rural,100.0,635.0,,2.0,,2.0,,,2.0,,,,,2.0,,2.0,1.0,,315.0,,315.0,,,315.0,,,,,315.0,,315.0,157.5
2001,63,125.0,Mason,8,Central,Mostly Rural,77.5,774.0,1.0,2.0,,2.0,,,2.0,,,,,2.0,,2.0,1.0,129.2,258.4,,258.4,,,258.4,,,,,258.4,,258.4,129.2
2001,65,129.0,Menard,8,Central,Mostly Rural,75.7,634.0,,1.0,,1.0,,1.0,,,,,,1.0,,1.0,1.0,,157.7,,157.7,,157.7,,,,,,157.7,,157.7,157.7
2001,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,1519.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,65.8
2001,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,1685.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,178.0
2001,69,137.0,Morgan,7,Central,Mostly Urban,36.2,2774.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,108.1
2001,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,757.0,1.0,3.0,,3.0,,,3.0,,,,,3.0,1.0,2.0,1.0,132.1,396.3,,396.3,,,396.3,,,,,396.3,132.1,264.2,132.1
2001,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,2740.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,109.5
2001,72,143.0,Peoria,10,Central,Mostly Urban,14.6,10988.0,3.0,7.0,1.0,6.0,,1.0,5.0,1.0,,3.0,,4.0,,7.0,41.0,27.3,63.7,9.1,54.6,,9.1,45.5,9.1,,27.3,,36.4,,63.7,373.1
2001,73,145.0,Perry,20,Southern,Mostly Urban,43.6,1370.0,,1.0,,1.0,1.0,,,,,,,1.0,,1.0,,,73.0,,73.0,73.0,,,,,,,73.0,,73.0,
2001,75,149.0,Pike,8,Central,Mostly Rural,72.3,904.0,1.0,2.0,,2.0,,,2.0,,,,,2.0,,2.0,,110.6,221.2,,221.2,,,221.2,,,,,221.2,,221.2,
2001,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,1862.0,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,4.0,,53.7,,53.7,,,53.7,,,,,53.7,,53.7,214.8
2001,80,159.0,Richland,2,Southern,Mostly Urban,43.5,870.0,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,114.9,,114.9,,,114.9,,,,,114.9,,114.9,
2001,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,8950.0,,4.0,,4.0,,1.0,2.0,1.0,,,2.0,2.0,,4.0,15.0,,44.7,,44.7,,11.2,22.3,11.2,,,22.3,22.3,,44.7,167.6
2001,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,14497.0,,1.0,,1.0,,1.0,,,,1.0,,,1.0,,12.0,,6.9,,6.9,,6.9,,,,6.9,,,6.9,,82.8
2001,83,165.0,Saline,1,Southern,Mostly Urban,43.7,1649.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,60.6
2001,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,9446.0,,4.0,,4.0,,1.0,3.0,,,3.0,,1.0,,4.0,17.0,,42.3,,42.3,,10.6,31.8,,,31.8,,10.6,,42.3,180.0
2001,88,175.0,Stark,10,Central,Completely Rural,100.0,315.0,,1.0,,1.0,,,,1.0,,,,1.0,,1.0,1.0,,317.5,,317.5,,,,317.5,,,,317.5,,317.5,317.5
2001,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,2604.0,,1.0,,1.0,1.0,,,,,1.0,,,,1.0,5.0,,38.4,,38.4,38.4,,,,,38.4,,,,38.4,192.0
2001,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,6450.0,,2.0,1.0,1.0,,1.0,,1.0,,,,2.0,,2.0,10.0,,31.0,15.5,15.5,,15.5,,15.5,,,,31.0,,31.0,155.0
2001,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,4343.0,1.0,3.0,,3.0,,2.0,1.0,,,2.0,,1.0,,3.0,5.0,23.0,69.1,,69.1,,46.1,23.0,,,46.1,,23.0,,69.1,115.1
2001,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,790.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,379.7
2001,94,187.0,Warren,9,Central,Mostly Urban,45.5,1551.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,193.4
2001,95,189.0,Washington,20,Southern,Mostly Rural,73.6,837.0,1.0,2.0,,2.0,,1.0,1.0,,,1.0,,1.0,,2.0,2.0,119.5,238.9,,238.9,,119.5,119.5,,,119.5,,119.5,,238.9,238.9
2001,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,895.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,335.2
2001,97,193.0,White,2,Southern,Mostly Rural,62.0,776.0,1.0,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,128.9,128.9,,128.9,,,128.9,,,,,128.9,,128.9,
2001,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,3238.0,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,10.0,,30.9,,30.9,,,30.9,,,,,30.9,,30.9,308.8
2001,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,28233.0,5.0,8.0,1.0,7.0,2.0,2.0,3.0,,1.0,5.0,,3.0,1.0,7.0,20.0,17.7,28.3,3.5,24.8,7.1,7.1,10.6,,3.5,17.7,,10.6,3.5,24.8,70.8
2001,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,2974.0,,2.0,,2.0,,,2.0,,,,,2.0,,2.0,1.0,,67.2,,67.2,,,67.2,,,,,67.2,,67.2,33.6
2001,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,14557.0,4.0,20.0,2.0,18.0,4.0,3.0,9.0,4.0,,7.0,1.0,12.0,,20.0,45.0,27.5,137.4,13.7,123.7,27.5,20.6,61.8,27.5,,48.1,6.9,82.4,,137.4,309.1
2001,102,203.0,Woodford,11,Central,Mostly Rural,54.9,2232.0,,6.0,1.0,5.0,1.0,,3.0,1.0,1.0,,,6.0,1.0,5.0,3.0,,268.8,44.8,224.0,44.8,,134.4,44.8,44.8,,,268.8,44.8,224.0,134.4
2002,1,1.0,Adams,8,Central,Mostly Urban,32.6,3921.0,,3.0,,3.0,,1.0,,1.0,,2.0,,1.0,,3.0,10.0,,76.5,,76.5,,25.5,,25.5,,51.0,,25.5,,76.5,255.0
2002,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,485.0,1.0,2.0,,2.0,,1.0,1.0,,,2.0,,,,2.0,2.0,206.2,412.4,,412.4,,206.2,206.2,,,412.4,,,,412.4,412.4
2002,3,5.0,Bond,3,Southern,Mostly Rural,60.7,1269.0,1.0,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,78.8,78.8,,78.8,,,78.8,,,,,78.8,,78.8,
2002,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,2345.0,2.0,4.0,,4.0,,,4.0,,,,,4.0,1.0,3.0,3.0,85.3,170.6,,170.6,,,170.6,,,,,170.6,42.6,127.9,127.9
2002,6,11.0,Bureau,13,Central,Mostly Rural,57.4,1943.0,,2.0,,2.0,,1.0,1.0,,,,,2.0,,2.0,2.0,,102.9,,102.9,,51.5,51.5,,,,,102.9,,102.9,102.9
2002,9,17.0,Cass,8,Central,Mostly Rural,52.1,707.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,141.4
2002,10,19.0,Champaign,6,Central,Mostly Urban,12.7,26446.0,3.0,9.0,,9.0,,2.0,2.0,2.0,,4.0,1.0,4.0,,9.0,19.0,11.3,34.0,,34.0,,7.6,7.6,7.6,,15.1,3.8,15.1,,34.0,71.8
2002,11,21.0,Christian,4,Central,Mostly Urban,43.5,1669.0,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,2.0,,59.9,,59.9,,,59.9,,,,,59.9,,59.9,119.8
2002,12,23.0,Clark,5,Southern,Mostly Rural,59.5,844.0,,1.0,,1.0,,1.0,,,,,,1.0,,1.0,4.0,,118.5,,118.5,,118.5,,,,,,118.5,,118.5,473.9
2002,13,25.0,Clay,4,Southern,Mostly Rural,64.7,702.0,1.0,1.0,,1.0,,1.0,,,,,,1.0,,1.0,,142.5,142.5,,142.5,,142.5,,,,,,142.5,,142.5,
2002,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,1950.0,,1.0,,1.0,,1.0,,,,,,1.0,,1.0,1.0,,51.3,,51.3,,51.3,,,,,,51.3,,51.3,51.3
2002,15,29.0,Coles,5,Central,Mostly Urban,24.3,6620.0,1.0,1.0,,1.0,,,1.0,,,,,1.0,1.0,,3.0,15.1,15.1,,15.1,,,15.1,,,,,15.1,15.1,,45.3
2002,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,282818.0,11.0,116.0,10.0,106.0,29.0,43.0,26.0,8.0,9.0,79.0,21.0,15.0,3.0,113.0,303.0,3.9,41.0,3.5,37.5,10.3,15.2,9.2,2.8,3.2,27.9,7.4,5.3,1.1,40.0,107.1
2002,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,1067.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,93.7
2002,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,639.0,,2.0,,2.0,,,2.0,,,,,2.0,,2.0,1.0,,313.0,,313.0,,,313.0,,,,,313.0,,313.0,156.5
2002,20,39.0,De Witt,6,Central,Mostly Urban,48.8,795.0,1.0,1.0,,1.0,,,1.0,,,,,1.0,,1.0,4.0,125.8,125.8,,125.8,,,125.8,,,,,125.8,,125.8,503.1
2002,21,41.0,Douglas,6,Central,Mostly Rural,61.6,1058.0,1.0,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,94.5,94.5,,94.5,,,94.5,,,,,94.5,,94.5,
2002,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,47798.0,1.0,5.0,,5.0,,,3.0,,,3.0,2.0,,,5.0,18.0,2.1,10.5,,10.5,,,6.3,,,6.3,4.2,,,10.5,37.7
2002,23,45.0,Edgar,5,Central,Mostly Rural,51.8,981.0,1.0,2.0,,2.0,,1.0,1.0,,,,,2.0,,2.0,4.0,101.9,203.9,,203.9,,101.9,101.9,,,,,203.9,,203.9,407.7
2002,24,47.0,Edwards,2,Southern,Completely Rural,100.0,310.0,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,1.0,,322.6,,322.6,,,322.6,,,,,322.6,,322.6,322.6
2002,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,1928.0,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,51.9,,51.9,,,51.9,,,,,51.9,,51.9,
2002,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,1175.0,,1.0,,1.0,,,,1.0,,,,1.0,,1.0,1.0,,85.1,,85.1,,,,85.1,,,,85.1,,85.1,85.1
2002,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,1762.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,113.5
2002,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,296.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,337.8
2002,37,73.0,Henry,14,Central,Mostly Rural,50.3,2721.0,1.0,2.0,,2.0,,,2.0,,,,,2.0,,2.0,1.0,36.8,73.5,,73.5,,,73.5,,,,,73.5,,73.5,36.8
2002,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,1608.0,,3.0,,3.0,1.0,,2.0,,,,,3.0,,3.0,2.0,,186.6,,186.6,62.2,,124.4,,,,,186.6,,186.6,124.4
2002,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,7530.0,1.0,1.0,1.0,,,1.0,,,,1.0,,,,1.0,6.0,13.3,13.3,13.3,,,13.3,,,,13.3,,,,13.3,79.7
2002,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,604.0,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,165.6,,165.6,,,165.6,,,,,165.6,,165.6,
2002,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,2046.0,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,1.0,,48.9,,48.9,,,48.9,,,,,48.9,,48.9,48.9
2002,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,1504.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,199.5
2002,44,87.0,Johnson,1,Southern,Completely Rural,100.0,718.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,139.3
2002,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,24070.0,3.0,12.0,1.0,11.0,1.0,5.0,5.0,1.0,,4.0,3.0,5.0,2.0,10.0,16.0,12.5,49.9,4.2,45.7,4.2,20.8,20.8,4.2,,16.6,12.5,20.8,8.3,41.5,66.5
2002,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,6508.0,5.0,10.0,,10.0,,2.0,6.0,2.0,,6.0,1.0,3.0,2.0,8.0,12.0,76.8,153.7,,153.7,,30.7,92.2,30.7,,92.2,15.4,46.1,30.7,122.9,184.4
2002,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,3050.0,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,2.0,,32.8,,32.8,,,32.8,,,,,32.8,,32.8,65.6
2002,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,41716.0,,14.0,2.0,12.0,2.0,,4.0,7.0,1.0,2.0,3.0,9.0,1.0,13.0,24.0,,33.6,4.8,28.8,4.8,,9.6,16.8,2.4,4.8,7.2,21.6,2.4,31.2,57.5
2002,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,5810.0,,1.0,,1.0,,1.0,,,,,1.0,,,1.0,5.0,,17.2,,17.2,,17.2,,,,,17.2,,,17.2,86.1
2002,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,1817.0,1.0,2.0,,2.0,,,2.0,,,,,2.0,,2.0,2.0,55.0,110.1,,110.1,,,110.1,,,,,110.1,,110.1,110.1
2002,54,107.0,Logan,11,Central,Mostly Urban,39.9,2366.0,,4.0,,4.0,,1.0,3.0,,,1.0,,3.0,1.0,3.0,4.0,,169.1,,169.1,,42.3,126.8,,,42.3,,126.8,42.3,126.8,169.1
2002,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,13905.0,,3.0,,3.0,,1.0,1.0,1.0,,,,3.0,,3.0,4.0,,21.6,,21.6,,7.2,7.2,7.2,,,,21.6,,21.6,28.8
2002,57,113.0,McLean,11,Central,Mostly Urban,16.5,17202.0,1.0,7.0,,7.0,1.0,4.0,2.0,,,2.0,,5.0,1.0,6.0,13.0,5.8,40.7,,40.7,5.8,23.3,11.6,,,11.6,,29.1,5.8,34.9,75.6
2002,58,115.0,Macon,6,Central,Mostly Urban,15.3,6551.0,2.0,3.0,,3.0,,1.0,2.0,,,2.0,,1.0,1.0,2.0,22.0,30.5,45.8,,45.8,,15.3,30.5,,,30.5,,15.3,15.3,30.5,335.8
2002,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,2823.0,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,248.0
2002,60,119.0,Madison,3,Southern,Mostly Urban,13.3,14433.0,1.0,5.0,1.0,4.0,2.0,,2.0,1.0,,3.0,,2.0,,5.0,7.0,6.9,34.6,6.9,27.7,13.9,,13.9,6.9,,20.8,,13.9,,34.6,48.5
2002,61,121.0,Marion,4,Southern,Mostly Urban,45.1,2010.0,2.0,10.0,,10.0,1.0,3.0,6.0,,,,,10.0,1.0,9.0,7.0,99.5,497.5,,497.5,49.8,149.3,298.5,,,,,497.5,49.8,447.8,348.3
2002,62,123.0,Marshall,10,Central,Completely Rural,100.0,587.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,170.4
2002,63,125.0,Mason,8,Central,Mostly Rural,77.5,791.0,,1.0,1.0,,,,,1.0,,,,1.0,,1.0,1.0,,126.4,126.4,,,,,126.4,,,,126.4,,126.4,126.4
2002,64,127.0,Massac,1,Southern,Mostly Rural,50.5,702.0,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,712.3
2002,65,129.0,Menard,8,Central,Mostly Rural,75.7,667.0,,1.0,,1.0,,,,1.0,,,1.0,,,1.0,1.0,,149.9,,149.9,,,,149.9,,,149.9,,,149.9,149.9
2002,69,137.0,Morgan,7,Central,Mostly Urban,36.2,2642.0,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,4.0,,37.9,,37.9,,,37.9,,,,,37.9,,37.9,151.4
2002,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,743.0,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,2.0,,134.6,,134.6,,,134.6,,,,,134.6,,134.6,269.2
2002,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,2848.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,105.3
2002,72,143.0,Peoria,10,Central,Mostly Urban,14.6,10926.0,3.0,12.0,,12.0,,2.0,8.0,2.0,,8.0,1.0,3.0,,12.0,48.0,27.5,109.8,,109.8,,18.3,73.2,18.3,,73.2,9.2,27.5,,109.8,439.3
2002,73,145.0,Perry,20,Southern,Mostly Urban,43.6,1277.0,1.0,1.0,,1.0,,1.0,,,,,,1.0,,1.0,1.0,78.3,78.3,,78.3,,78.3,,,,,,78.3,,78.3,78.3
2002,75,149.0,Pike,8,Central,Mostly Rural,72.3,908.0,4.0,5.0,,5.0,,3.0,1.0,,,,,5.0,,5.0,1.0,440.5,550.7,,550.7,,330.4,110.1,,,,,550.7,,550.7,110.1
2002,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,1806.0,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,276.9
2002,80,159.0,Richland,2,Southern,Mostly Urban,43.5,873.0,,1.0,,1.0,,,1.0,,,,,1.0,1.0,,,,114.5,,114.5,,,114.5,,,,,114.5,114.5,,
2002,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,8633.0,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,231.7
2002,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,14450.0,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,76.1
2002,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,9397.0,,2.0,,2.0,,,2.0,,,1.0,,1.0,1.0,1.0,19.0,,21.3,,21.3,,,21.3,,,10.6,,10.6,10.6,10.6,202.2
2002,88,175.0,Stark,10,Central,Completely Rural,100.0,300.0,,1.0,,1.0,,1.0,,,,,,1.0,,1.0,,,333.3,,333.3,,333.3,,,,,,333.3,,333.3,
2002,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,2483.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,120.8
2002,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,6275.0,1.0,1.0,,1.0,,,1.0,,,,,1.0,,1.0,6.0,15.9,15.9,,15.9,,,15.9,,,,,15.9,,15.9,95.6
2002,91,181.0,Union,1,Southern,Mostly Rural,65.9,861.0,,1.0,,1.0,,,,,1.0,1.0,,,,1.0,,,116.1,,116.1,,,,,116.1,116.1,,,,116.1,
2002,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,4120.0,1.0,3.0,,3.0,,2.0,1.0,,,1.0,,2.0,,3.0,8.0,24.3,72.8,,72.8,,48.5,24.3,,,24.3,,48.5,,72.8,194.2
2002,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,687.0,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,1018.9
2002,94,187.0,Warren,9,Central,Mostly Urban,45.5,1515.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,132.0
2002,95,189.0,Washington,20,Southern,Mostly Rural,73.6,810.0,1.0,1.0,,1.0,,,1.0,,,,,1.0,,1.0,2.0,123.5,123.5,,123.5,,,123.5,,,,,123.5,,123.5,246.9
2002,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,844.0,,2.0,,2.0,,1.0,1.0,,,,,2.0,1.0,1.0,1.0,,237.0,,237.0,,118.5,118.5,,,,,237.0,118.5,118.5,118.5
2002,97,193.0,White,2,Southern,Mostly Rural,62.0,728.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,274.7
2002,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,3119.0,,2.0,,2.0,,1.0,1.0,,,,1.0,1.0,,2.0,8.0,,64.1,,64.1,,32.1,32.1,,,,32.1,32.1,,64.1,256.5
2002,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,28880.0,4.0,9.0,,9.0,,4.0,5.0,,,2.0,,7.0,1.0,8.0,11.0,13.9,31.2,,31.2,,13.9,17.3,,,6.9,,24.2,3.5,27.7,38.1
2002,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,14208.0,1.0,10.0,,10.0,,2.0,6.0,2.0,,2.0,2.0,6.0,,10.0,33.0,7.0,70.4,,70.4,,14.1,42.2,14.1,,14.1,14.1,42.2,,70.4,232.3
