year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,court_evalation,new_court_and_court_evaluation,offense_class_felony,offense_class_misdemeanor_and_unknown,offense_type_drug,offense_type_person,offense_type_property,offense_type_sex,offense_type_weapons,race_ethnicity_black,race_ethnicity_hispanic,race_ethnicity_white,sex_female,sex_male,technical_violation,court_evalation_rate,new_court_and_court_evaluation_rate,offense_class_felony_rate,offense_class_misdemeanor_and_unknown_rate,offense_type_drug_rate,offense_type_person_rate,offense_type_property_rate,offense_type_sex_rate,offense_type_weapons_rate,race_ethnicity_black_rate,race_ethnicity_hispanic_rate,race_ethnicity_white_rate,sex_female_rate,sex_male_rate,technical_violation_rate
2010,61,121.0,Marion,4,Southern,Mostly Urban,45.1,2127.0,,2.0,,2.0,1.0,,1.0,,,1.0,,1.0,,2.0,8.0,,94.0,,94.0,47.0,,47.0,,,47.0,,47.0,,94.0,376.1
2010,62,123.0,Marshall,10,Central,Completely Rural,100.0,614.0,1.0,2.0,,2.0,,1.0,1.0,,,,1.0,1.0,,2.0,1.0,162.9,325.7,,325.7,,162.9,162.9,,,,162.9,162.9,,325.7,162.9
2010,63,125.0,Mason,8,Central,Mostly Rural,77.5,687.0,2.0,2.0,,2.0,,1.0,,,,,,2.0,1.0,1.0,1.0,291.1,291.1,,291.1,,145.6,,,,,,291.1,145.6,145.6,145.6
2010,64,127.0,Massac,1,Southern,Mostly Rural,50.5,758.0,,4.0,,4.0,,2.0,1.0,,,1.0,,3.0,,4.0,5.0,,527.7,,527.7,,263.9,131.9,,,131.9,,395.8,,527.7,659.6
2010,65,129.0,Menard,8,Central,Mostly Rural,75.7,641.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,156.0
2010,66,131.0,Mercer,14,Central,Mostly Rural,77.8,754.0,,1.0,,1.0,,1.0,,,,,,1.0,,1.0,1.0,,132.6,,132.6,,132.6,,,,,,132.6,,132.6,132.6
2010,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,1453.0,1.0,1.0,,1.0,,,1.0,,,,,1.0,,1.0,3.0,68.8,68.8,,68.8,,,68.8,,,,,68.8,,68.8,206.5
2010,69,137.0,Morgan,7,Central,Mostly Urban,36.2,2152.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,92.9
2010,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,704.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,142.0
2010,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,2860.0,,3.0,,3.0,,,3.0,,,,1.0,2.0,,3.0,,,104.9,,104.9,,,104.9,,,,35.0,69.9,,104.9,
2010,72,143.0,Peoria,10,Central,Mostly Urban,14.6,11090.0,1.0,25.0,3.0,22.0,,7.0,11.0,4.0,2.0,24.0,,1.0,2.0,23.0,42.0,9.0,225.4,27.1,198.4,,63.1,99.2,36.1,18.0,216.4,,9.0,18.0,207.4,378.7
2010,73,145.0,Perry,20,Southern,Mostly Urban,43.6,1257.0,,1.0,,1.0,,1.0,,,,,,1.0,,1.0,2.0,,79.6,,79.6,,79.6,,,,,,79.6,,79.6,159.1
2010,75,149.0,Pike,8,Central,Mostly Rural,72.3,772.0,,2.0,,2.0,,,2.0,,,,,2.0,,2.0,3.0,,259.1,,259.1,,,259.1,,,,,259.1,,259.1,388.6
2010,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,328.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,609.8
2010,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,1486.0,1.0,2.0,,2.0,,1.0,,1.0,,,,2.0,2.0,,3.0,67.3,134.6,,134.6,,67.3,,67.3,,,,134.6,134.6,,201.9
2010,80,159.0,Richland,2,Southern,Mostly Urban,43.5,862.0,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,2.0,,116.0,,116.0,,,116.0,,,,,116.0,,116.0,232.0
2010,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,8117.0,1.0,13.0,1.0,12.0,1.0,3.0,7.0,2.0,,8.0,2.0,3.0,1.0,12.0,30.0,12.3,160.2,12.3,147.8,12.3,37.0,86.2,24.6,,98.6,24.6,37.0,12.3,147.8,369.6
2010,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,15066.0,,7.0,3.0,4.0,,3.0,4.0,,,7.0,,,,7.0,21.0,,46.5,19.9,26.5,,19.9,26.5,,,46.5,,,,46.5,139.4
2010,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,9998.0,2.0,12.0,4.0,8.0,,6.0,5.0,,1.0,8.0,,4.0,,12.0,21.0,20.0,120.0,40.0,80.0,,60.0,50.0,,10.0,80.0,,40.0,,120.0,210.0
2010,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,339.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,590.0
2010,86,171.0,Scott,7,Central,Completely Rural,100.0,257.0,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,389.1,,389.1,,,389.1,,,,,389.1,,389.1,
2010,87,173.0,Shelby,4,Central,Mostly Rural,77.7,1070.0,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,93.5,,93.5,,,93.5,,,,,93.5,,93.5,
2010,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,2462.0,,1.0,,1.0,,,1.0,,,1.0,,,,1.0,5.0,,40.6,,40.6,,,40.6,,,40.6,,,,40.6,203.1
2010,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,6405.0,,13.0,,13.0,,2.0,5.0,5.0,1.0,,1.0,12.0,3.0,10.0,7.0,,203.0,,203.0,,31.2,78.1,78.1,15.6,,15.6,187.4,46.8,156.1,109.3
2010,91,181.0,Union,1,Southern,Mostly Rural,65.9,903.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,110.7
2010,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,4223.0,,4.0,2.0,2.0,,2.0,,2.0,,2.0,,2.0,,4.0,23.0,,94.7,47.4,47.4,,47.4,,47.4,,47.4,,47.4,,94.7,544.6
2010,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,687.0,1.0,3.0,,3.0,1.0,1.0,1.0,,,,,3.0,,3.0,1.0,145.6,436.7,,436.7,145.6,145.6,145.6,,,,,436.7,,436.7,145.6
2010,95,189.0,Washington,20,Southern,Mostly Rural,73.6,728.0,,3.0,,3.0,,,3.0,,,,,3.0,2.0,1.0,1.0,,412.1,,412.1,,,412.1,,,,,412.1,274.7,137.4,137.4
2010,97,193.0,White,2,Southern,Mostly Rural,62.0,636.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,157.2
2010,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,2976.0,,4.0,,4.0,,3.0,1.0,,,1.0,,3.0,2.0,2.0,2.0,,134.4,,134.4,,100.8,33.6,,,33.6,,100.8,67.2,67.2,67.2
2010,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,37848.0,1.0,15.0,1.0,14.0,1.0,3.0,6.0,5.0,,8.0,1.0,6.0,,15.0,11.0,2.6,39.6,2.6,37.0,2.6,7.9,15.9,13.2,,21.1,2.6,15.9,,39.6,29.1
2010,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,3220.0,,2.0,,2.0,,,2.0,,,,,2.0,,2.0,5.0,,62.1,,62.1,,,62.1,,,,,62.1,,62.1,155.3
2010,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,15550.0,8.0,41.0,7.0,34.0,3.0,13.0,17.0,3.0,5.0,20.0,7.0,14.0,2.0,39.0,37.0,51.4,263.7,45.0,218.6,19.3,83.6,109.3,19.3,32.2,128.6,45.0,90.0,12.9,250.8,237.9
2010,102,203.0,Woodford,11,Central,Mostly Rural,54.9,2220.0,2.0,3.0,,3.0,,1.0,2.0,,,,,3.0,,3.0,4.0,90.1,135.1,,135.1,,45.0,90.1,,,,,135.1,,135.1,180.2
2011,1,1.0,Adams,8,Central,Mostly Urban,32.6,3594.0,1.0,8.0,,8.0,,2.0,5.0,1.0,,2.0,,6.0,2.0,6.0,3.0,27.8,222.6,,222.6,,55.6,139.1,27.8,,55.6,,166.9,55.6,166.9,83.5
2011,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,416.0,,2.0,1.0,1.0,,1.0,,,1.0,1.0,,1.0,,2.0,9.0,,480.8,240.4,240.4,,240.4,,,240.4,240.4,,240.4,,480.8,2163.5
2011,3,5.0,Bond,3,Southern,Mostly Rural,60.7,976.0,,1.0,,1.0,,,1.0,,,1.0,,,1.0,,,,102.5,,102.5,,,102.5,,,102.5,,,102.5,,
2011,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,3154.0,2.0,4.0,,4.0,,1.0,1.0,2.0,,,,4.0,,4.0,6.0,63.4,126.8,,126.8,,31.7,31.7,63.4,,,,126.8,,126.8,190.2
2011,6,11.0,Bureau,13,Central,Mostly Rural,57.4,1638.0,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,2.0,,61.1,,61.1,,,61.1,,,,,61.1,,61.1,122.1
2011,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,698.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,143.3
2011,9,17.0,Cass,8,Central,Mostly Rural,52.1,681.0,1.0,2.0,,2.0,,,2.0,,,,,2.0,,2.0,7.0,146.8,293.7,,293.7,,,293.7,,,,,293.7,,293.7,1027.9
2011,10,19.0,Champaign,6,Central,Mostly Urban,12.7,25664.0,9.0,27.0,1.0,26.0,1.0,9.0,11.0,1.0,1.0,23.0,,4.0,2.0,25.0,27.0,35.1,105.2,3.9,101.3,3.9,35.1,42.9,3.9,3.9,89.6,,15.6,7.8,97.4,105.2
2011,11,21.0,Christian,4,Central,Mostly Urban,43.5,1733.0,1.0,3.0,,3.0,,1.0,2.0,,,,,3.0,,3.0,8.0,57.7,173.1,,173.1,,57.7,115.4,,,,,173.1,,173.1,461.6
2011,12,23.0,Clark,5,Southern,Mostly Rural,59.5,770.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,129.9
2011,13,25.0,Clay,4,Southern,Mostly Rural,64.7,667.0,,1.0,,1.0,,,,1.0,,,,1.0,,1.0,,,149.9,,149.9,,,,149.9,,,,149.9,,149.9,
2011,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,1918.0,,3.0,,3.0,,1.0,2.0,,,2.0,,1.0,,3.0,1.0,,156.4,,156.4,,52.1,104.3,,,104.3,,52.1,,156.4,52.1
2011,15,29.0,Coles,5,Central,Mostly Urban,24.3,5967.0,,4.0,,4.0,,1.0,2.0,,,,1.0,3.0,2.0,2.0,2.0,,67.0,,67.0,,16.8,33.5,,,,16.8,50.3,33.5,33.5,33.5
2011,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,281385.0,84.0,260.0,25.0,235.0,23.0,111.0,90.0,7.0,29.0,218.0,33.0,9.0,18.0,242.0,297.0,29.9,92.4,8.9,83.5,8.2,39.4,32.0,2.5,10.3,77.5,11.7,3.2,6.4,86.0,105.5
2011,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,981.0,,1.0,1.0,,,,,1.0,,,,1.0,,1.0,1.0,,101.9,101.9,,,,,101.9,,,,101.9,,101.9,101.9
2011,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,10616.0,,2.0,,2.0,,2.0,,,,1.0,1.0,,,2.0,1.0,,18.8,,18.8,,18.8,,,,9.4,9.4,,,18.8,9.4
2011,20,39.0,De Witt,6,Central,Mostly Urban,48.8,797.0,1.0,2.0,,2.0,,1.0,1.0,,,,,2.0,,2.0,,125.5,250.9,,250.9,,125.5,125.5,,,,,250.9,,250.9,
2011,21,41.0,Douglas,6,Central,Mostly Rural,61.6,928.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,107.8
2011,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,50235.0,,8.0,5.0,3.0,,6.0,2.0,,,2.0,4.0,2.0,,8.0,11.0,,15.9,10.0,6.0,,11.9,4.0,,,4.0,8.0,4.0,,15.9,21.9
2011,23,45.0,Edgar,5,Central,Mostly Rural,51.8,841.0,,2.0,,2.0,,1.0,1.0,,,,,2.0,,2.0,8.0,,237.8,,237.8,,118.9,118.9,,,,,237.8,,237.8,951.2
2011,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,1825.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,109.6
2011,27,53.0,Ford,11,Central,Mostly Urban,41.8,650.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,153.8
2011,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,1888.0,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,7.0,,53.0,,53.0,,,53.0,,,,,53.0,,53.0,370.8
2011,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,245.0,,1.0,1.0,,,,,1.0,,,,1.0,,1.0,2.0,,408.2,408.2,,,,,408.2,,,,408.2,,408.2,816.3
2011,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,2554.0,1.0,2.0,,2.0,,1.0,1.0,,,,,1.0,1.0,1.0,,39.2,78.3,,78.3,,39.2,39.2,,,,,39.2,39.2,39.2,
2011,34,67.0,Hancock,9,Central,Mostly Rural,71.0,897.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,111.5
2011,35,69.0,Hardin,2,Southern,Completely Rural,100.0,170.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,588.2
2011,37,73.0,Henry,14,Central,Mostly Rural,50.3,2599.0,1.0,4.0,,4.0,,2.0,2.0,,,,1.0,3.0,1.0,3.0,3.0,38.5,153.9,,153.9,,77.0,77.0,,,,38.5,115.4,38.5,115.4,115.4
2011,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,1492.0,,4.0,1.0,3.0,,,3.0,1.0,,,,4.0,,4.0,2.0,,268.1,67.0,201.1,,,201.1,67.0,,,,268.1,,268.1,134.0
2011,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,6183.0,,5.0,,5.0,1.0,2.0,2.0,,,3.0,,2.0,1.0,4.0,4.0,,80.9,,80.9,16.2,32.3,32.3,,,48.5,,32.3,16.2,64.7,64.7
2011,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,1873.0,,3.0,,3.0,,1.0,,1.0,1.0,1.0,,2.0,,3.0,5.0,,160.2,,160.2,,53.4,,53.4,53.4,53.4,,106.8,,160.2,267.0
2011,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,1355.0,,2.0,,2.0,,1.0,1.0,,,,,2.0,,2.0,1.0,,147.6,,147.6,,73.8,73.8,,,,,147.6,,147.6,73.8
2011,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,929.0,,2.0,,2.0,,,1.0,1.0,,,,2.0,,2.0,1.0,,215.3,,215.3,,,107.6,107.6,,,,215.3,,215.3,107.6
2011,44,87.0,Johnson,1,Southern,Completely Rural,100.0,697.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,286.9
2011,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,28494.0,2.0,17.0,3.0,14.0,1.0,5.0,5.0,1.0,4.0,3.0,11.0,3.0,,17.0,21.0,7.0,59.7,10.5,49.1,3.5,17.5,17.5,3.5,14.0,10.5,38.6,10.5,,59.7,73.7
2011,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,7197.0,,7.0,1.0,6.0,,3.0,1.0,,3.0,6.0,,1.0,,7.0,26.0,,97.3,13.9,83.4,,41.7,13.9,,41.7,83.4,,13.9,,97.3,361.3
2011,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,5682.0,,2.0,,2.0,,,1.0,1.0,,1.0,1.0,,,2.0,6.0,,35.2,,35.2,,,17.6,17.6,,17.6,17.6,,,35.2,105.6
2011,48,95.0,Knox,9,Central,Mostly Urban,24.3,3045.0,2.0,2.0,,2.0,,,2.0,,,2.0,,,1.0,1.0,2.0,65.7,65.7,,65.7,,,65.7,,,65.7,,,32.8,32.8,65.7
2011,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,43545.0,,16.0,3.0,13.0,,1.0,6.0,7.0,2.0,10.0,1.0,5.0,1.0,15.0,16.0,,36.7,6.9,29.9,,2.3,13.8,16.1,4.6,23.0,2.3,11.5,2.3,34.4,36.7
2011,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,5631.0,1.0,7.0,1.0,6.0,,1.0,4.0,1.0,1.0,,2.0,5.0,,7.0,6.0,17.8,124.3,17.8,106.6,,17.8,71.0,17.8,17.8,,35.5,88.8,,124.3,106.6
2011,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,1734.0,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,230.7
2011,53,105.0,Livingston,11,Central,Mostly Urban,40.8,1960.0,,2.0,,2.0,,1.0,1.0,,,,1.0,1.0,,2.0,3.0,,102.0,,102.0,,51.0,51.0,,,,51.0,51.0,,102.0,153.1
2011,54,107.0,Logan,11,Central,Mostly Urban,39.9,1995.0,,1.0,,1.0,,,1.0,,,,1.0,,,1.0,5.0,,50.1,,50.1,,,50.1,,,,50.1,,,50.1,250.6
2011,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,16962.0,1.0,8.0,,8.0,,3.0,3.0,,1.0,1.0,5.0,2.0,,8.0,4.0,5.9,47.2,,47.2,,17.7,17.7,,5.9,5.9,29.5,11.8,,47.2,23.6
2011,57,113.0,McLean,11,Central,Mostly Urban,16.5,16717.0,,8.0,2.0,6.0,,3.0,2.0,,3.0,4.0,,4.0,,8.0,12.0,,47.9,12.0,35.9,,17.9,12.0,,17.9,23.9,,23.9,,47.9,71.8
2011,58,115.0,Macon,6,Central,Mostly Urban,15.3,6277.0,5.0,12.0,2.0,10.0,1.0,1.0,8.0,1.0,1.0,9.0,,3.0,,12.0,25.0,79.7,191.2,31.9,159.3,15.9,15.9,127.4,15.9,15.9,143.4,,47.8,,191.2,398.3
2011,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,2406.0,,2.0,,2.0,,,2.0,,,,,2.0,,2.0,3.0,,83.1,,83.1,,,83.1,,,,,83.1,,83.1,124.7
2011,60,119.0,Madison,3,Southern,Mostly Urban,13.3,13812.0,1.0,11.0,3.0,8.0,,2.0,6.0,3.0,,2.0,,9.0,,11.0,33.0,7.2,79.6,21.7,57.9,,14.5,43.4,21.7,,14.5,,65.2,,79.6,238.9
2011,61,121.0,Marion,4,Southern,Mostly Urban,45.1,2000.0,,2.0,,2.0,,1.0,1.0,,,,,2.0,,2.0,8.0,,100.0,,100.0,,50.0,50.0,,,,,100.0,,100.0,400.0
2011,62,123.0,Marshall,10,Central,Completely Rural,100.0,618.0,,1.0,,1.0,,,1.0,,,,,1.0,1.0,,,,161.8,,161.8,,,161.8,,,,,161.8,161.8,,
2011,63,125.0,Mason,8,Central,Mostly Rural,77.5,677.0,3.0,5.0,,5.0,1.0,1.0,1.0,1.0,,,,5.0,1.0,4.0,1.0,443.1,738.6,,738.6,147.7,147.7,147.7,147.7,,,,738.6,147.7,590.8,147.7
2011,64,127.0,Massac,1,Southern,Mostly Rural,50.5,717.0,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,8.0,,139.5,,139.5,,,139.5,,,,,139.5,,139.5,1115.8
2011,65,129.0,Menard,8,Central,Mostly Rural,75.7,632.0,1.0,1.0,,1.0,,,,,,,,1.0,,1.0,,158.2,158.2,,158.2,,,,,,,,158.2,,158.2,
2011,66,131.0,Mercer,14,Central,Mostly Rural,77.8,750.0,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,133.3,,133.3,,,133.3,,,,,133.3,,133.3,
2011,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,1558.0,,2.0,,2.0,,,2.0,,,,,2.0,,2.0,,,128.4,,128.4,,,128.4,,,,,128.4,,128.4,
2011,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,1447.0,2.0,2.0,,2.0,,,2.0,,,1.0,,1.0,,2.0,2.0,138.2,138.2,,138.2,,,138.2,,,69.1,,69.1,,138.2,138.2
2011,69,137.0,Morgan,7,Central,Mostly Urban,36.2,2155.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,92.8
2011,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,680.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,294.1
2011,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,2818.0,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,1.0,,35.5,,35.5,,,35.5,,,,,35.5,,35.5,35.5
2011,72,143.0,Peoria,10,Central,Mostly Urban,14.6,10779.0,,25.0,1.0,24.0,,5.0,12.0,3.0,3.0,20.0,,5.0,1.0,24.0,42.0,,231.9,9.3,222.7,,46.4,111.3,27.8,27.8,185.5,,46.4,9.3,222.7,389.6
2011,73,145.0,Perry,20,Southern,Mostly Urban,43.6,1220.0,1.0,2.0,,2.0,,1.0,1.0,,,2.0,,,,2.0,,82.0,163.9,,163.9,,82.0,82.0,,,163.9,,,,163.9,
2011,75,149.0,Pike,8,Central,Mostly Rural,72.3,768.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,260.4
2011,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,298.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,671.1
2011,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,1459.0,,1.0,,1.0,,,1.0,,,,,1.0,1.0,,6.0,,68.5,,68.5,,,68.5,,,,,68.5,68.5,,411.2
2011,80,159.0,Richland,2,Southern,Mostly Urban,43.5,769.0,2.0,2.0,,2.0,1.0,,1.0,,,,,2.0,,2.0,2.0,260.1,260.1,,260.1,130.0,,130.0,,,,,260.1,,260.1,260.1
2011,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,8010.0,1.0,11.0,1.0,10.0,,1.0,8.0,2.0,,5.0,1.0,5.0,2.0,9.0,34.0,12.5,137.3,12.5,124.8,,12.5,99.9,25.0,,62.4,12.5,62.4,25.0,112.4,424.5
2011,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,14779.0,,11.0,4.0,7.0,,6.0,3.0,1.0,1.0,11.0,,,,11.0,21.0,,74.4,27.1,47.4,,40.6,20.3,6.8,6.8,74.4,,,,74.4,142.1
2011,83,165.0,Saline,1,Southern,Mostly Urban,43.7,1354.0,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,295.4
2011,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,9948.0,3.0,13.0,2.0,11.0,1.0,6.0,3.0,,2.0,13.0,,,1.0,12.0,18.0,30.2,130.7,20.1,110.6,10.1,60.3,30.2,,20.1,130.7,,,10.1,120.6,180.9
2011,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,337.0,2.0,3.0,1.0,2.0,,1.0,1.0,1.0,,,,3.0,,3.0,1.0,593.5,890.2,296.7,593.5,,296.7,296.7,296.7,,,,890.2,,890.2,296.7
2011,87,173.0,Shelby,4,Central,Mostly Rural,77.7,1060.0,1.0,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,94.3,94.3,,94.3,,,94.3,,,,,94.3,,94.3,
2011,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,2367.0,1.0,4.0,,4.0,,1.0,3.0,,,2.0,,2.0,,4.0,11.0,42.2,169.0,,169.0,,42.2,126.7,,,84.5,,84.5,,169.0,464.7
2011,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,6178.0,,9.0,,9.0,1.0,1.0,4.0,2.0,,,,9.0,3.0,6.0,7.0,,145.7,,145.7,16.2,16.2,64.7,32.4,,,,145.7,48.6,97.1,113.3
2011,91,181.0,Union,1,Southern,Mostly Rural,65.9,865.0,,2.0,1.0,1.0,,1.0,1.0,,,,,2.0,,2.0,,,231.2,115.6,115.6,,115.6,115.6,,,,,231.2,,231.2,
2011,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,4211.0,,6.0,,6.0,,1.0,3.0,1.0,1.0,3.0,,3.0,,6.0,21.0,,142.5,,142.5,,23.7,71.2,23.7,23.7,71.2,,71.2,,142.5,498.7
2011,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,631.0,,2.0,,2.0,1.0,,1.0,,,,,2.0,,2.0,3.0,,317.0,,317.0,158.5,,158.5,,,,,317.0,,317.0,475.4
2011,94,187.0,Warren,9,Central,Mostly Urban,45.5,1406.0,1.0,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,71.1,71.1,,71.1,,,71.1,,,,,71.1,,71.1,
2011,95,189.0,Washington,20,Southern,Mostly Rural,73.6,709.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,282.1
2011,97,193.0,White,2,Southern,Mostly Rural,62.0,608.0,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,657.9
2011,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,2921.0,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,136.9
2011,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,38880.0,,7.0,,7.0,,,4.0,2.0,1.0,3.0,2.0,2.0,,7.0,24.0,,18.0,,18.0,,,10.3,5.1,2.6,7.7,5.1,5.1,,18.0,61.7
2011,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,3046.0,,1.0,,1.0,,,,1.0,,,,1.0,,1.0,4.0,,32.8,,32.8,,,,32.8,,,,32.8,,32.8,131.3
2011,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,15246.0,10.0,34.0,6.0,28.0,2.0,12.0,13.0,3.0,4.0,17.0,7.0,10.0,,34.0,39.0,65.6,223.0,39.4,183.7,13.1,78.7,85.3,19.7,26.2,111.5,45.9,65.6,,223.0,255.8
2011,102,203.0,Woodford,11,Central,Mostly Rural,54.9,2201.0,1.0,5.0,,5.0,2.0,,3.0,,,,,5.0,1.0,4.0,2.0,45.4,227.2,,227.2,90.9,,136.3,,,,,227.2,45.4,181.7,90.9
2012,1,1.0,Adams,8,Central,Mostly Urban,32.6,3388.0,,5.0,,5.0,,2.0,3.0,,,2.0,,3.0,2.0,3.0,8.0,,147.6,,147.6,,59.0,88.5,,,59.0,,88.5,59.0,88.5,236.1
2012,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,370.0,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,1891.9
2012,3,5.0,Bond,3,Southern,Mostly Rural,60.7,939.0,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,106.5,,106.5,,,106.5,,,,,106.5,,106.5,
2012,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,3135.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,95.7
2012,5,9.0,Brown,8,Central,Mostly Urban,41.1,346.0,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,289.0,,289.0,,,289.0,,,,,289.0,,289.0,
2012,6,11.0,Bureau,13,Central,Mostly Rural,57.4,1652.0,1.0,2.0,,2.0,,,2.0,,,1.0,,1.0,,2.0,4.0,60.5,121.1,,121.1,,,121.1,,,60.5,,60.5,,121.1,242.1
2012,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,666.0,1.0,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,150.2,150.2,,150.2,,,150.2,,,,,150.2,,150.2,
2012,9,17.0,Cass,8,Central,Mostly Rural,52.1,660.0,1.0,3.0,,3.0,,,3.0,,,,1.0,2.0,,3.0,1.0,151.5,454.5,,454.5,,,454.5,,,,151.5,303.0,,454.5,151.5
