year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,cannabis_control_act,controlled_substance_act,drug_paraphernalia_control_act,hypodermic_syringes_and_neddles_act,methamphetamine,cannabis_control_act_rate,controlled_substance_act_rate,drug_paraphernalia_control_act_rate,hypodermic_syringes_and_neddles_act_rate,methamphetamine_rate
1977,21,41.0,Douglas,6,Central,Mostly Rural,61.6,20000,11.0,1.0,,,,55.0,5.0,,,
1977,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,602900,831.0,209.0,,,,137.8,34.7,,,
1977,23,45.0,Edgar,5,Central,Mostly Rural,51.8,21700,19.0,6.0,,,,87.6,27.6,,,
1977,24,47.0,Edwards,2,Southern,Completely Rural,100.0,7800,20.0,0.0,,,,256.4,0.0,,,
1977,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,29500,17.0,4.0,,,,57.6,13.6,,,
1977,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,21700,35.0,7.0,,,,161.3,32.3,,,
1977,27,53.0,Ford,11,Central,Mostly Urban,41.8,15000,44.0,3.0,,,,293.3,20.0,,,
1977,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,42600,85.0,19.0,,,,199.5,44.6,,,
1977,29,57.0,Fulton,9,Central,Mostly Rural,60.0,43700,12.0,12.0,,,,27.5,27.5,,,
1977,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,7800,12.0,2.0,,,,153.8,25.6,,,
1977,31,61.0,Greene,7,Central,Mostly Rural,70.8,17300,13.0,1.0,,,,75.1,5.8,,,
1977,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,29400,39.0,6.0,,,,132.7,20.4,,,
1977,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,9100,1.0,2.0,,,,11.0,22.0,,,
1977,34,67.0,Hancock,9,Central,Mostly Rural,71.0,23400,22.0,1.0,,,,94.0,4.3,,,
1977,35,69.0,Hardin,2,Southern,Completely Rural,100.0,5300,8.0,0.0,,,,150.9,0.0,,,
1977,36,71.0,Henderson,9,Central,Mostly Rural,99.7,8700,11.0,3.0,,,,126.4,34.5,,,
1977,37,73.0,Henry,14,Central,Mostly Rural,50.3,56800,35.0,9.0,,,,61.6,15.8,,,
1977,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,33800,12.0,0.0,,,,35.5,0.0,,,
1977,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,61400,32.0,8.0,,,,52.1,13.0,,,
1977,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,11400,19.0,21.0,,,,166.7,184.2,,,
1977,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,35200,18.0,10.0,,,,51.1,28.4,,,
1977,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,20000,48.0,0.0,,,,240.0,0.0,,,
1977,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,23300,19.0,2.0,,,,81.5,8.6,,,
1977,44,87.0,Johnson,1,Southern,Completely Rural,100.0,9500,20.0,0.0,,,,210.5,0.0,,,
1977,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,271100,322.0,132.0,,,,118.8,48.7,,,
1977,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,101600,214.0,41.0,,,,210.6,40.4,,,
1977,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,33600,23.0,6.0,,,,68.5,17.9,,,
1977,48,95.0,Knox,9,Central,Mostly Urban,24.3,62100,34.0,26.0,,,,54.8,41.9,,,
1977,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,426500,951.0,224.0,,,,223.0,52.5,,,
1977,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,110100,82.0,25.0,,,,74.5,22.7,,,
1977,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,18200,0.0,0.0,,,,0.0,0.0,,,
1977,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,36800,77.0,11.0,,,,209.2,29.9,,,
1977,53,105.0,Livingston,11,Central,Mostly Urban,40.8,41900,45.0,5.0,,,,107.4,11.9,,,
1977,54,107.0,Logan,11,Central,Mostly Urban,39.9,32400,18.0,19.0,,,,55.6,58.6,,,
1977,55,109.0,McDonough,9,Central,Mostly Urban,29.5,39700,22.0,6.0,,,,55.4,15.1,,,
1977,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,133700,247.0,76.0,,,,184.7,56.8,,,
1977,57,113.0,McLean,11,Central,Mostly Urban,16.5,116800,158.0,63.0,,,,135.3,53.9,,,
1977,58,115.0,Macon,6,Central,Mostly Urban,15.3,131400,178.0,27.0,,,,135.5,20.5,,,
1977,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,48200,23.0,2.0,,,,47.7,4.1,,,
1977,60,119.0,Madison,3,Southern,Mostly Urban,13.3,249500,211.0,131.0,,,,84.6,52.5,,,
1977,61,121.0,Marion,4,Southern,Mostly Urban,45.1,42100,12.0,2.0,,,,28.5,4.8,,,
1977,62,123.0,Marshall,10,Central,Completely Rural,100.0,13700,18.0,1.0,,,,131.4,7.3,,,
1977,63,125.0,Mason,8,Central,Mostly Rural,77.5,19500,8.0,11.0,,,,41.0,56.4,,,
1977,64,127.0,Massac,1,Southern,Mostly Rural,50.5,14600,12.0,2.0,,,,82.2,13.7,,,
1977,65,129.0,Menard,8,Central,Mostly Rural,75.7,11200,14.0,1.0,,,,125.0,8.9,,,
1977,66,131.0,Mercer,14,Central,Mostly Rural,77.8,18700,5.0,1.0,,,,26.7,5.3,,,
1977,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,19500,0.0,1.0,,,,0.0,5.1,,,
1977,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,32000,42.0,4.0,,,,131.2,12.5,,,
1977,69,137.0,Morgan,7,Central,Mostly Urban,36.2,37700,33.0,11.0,,,,87.5,29.2,,,
1977,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,14000,23.0,3.0,,,,164.3,21.4,,,
1977,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,45200,43.0,4.0,,,,95.1,8.8,,,
1977,72,143.0,Peoria,10,Central,Mostly Urban,14.6,200700,242.0,132.0,,,,120.6,65.8,,,
1977,73,145.0,Perry,20,Southern,Mostly Urban,43.6,21400,20.0,4.0,,,,93.5,18.7,,,
1977,74,147.0,Piatt,6,Central,Mostly Rural,67.7,16400,30.0,5.0,,,,182.9,30.5,,,
1977,75,149.0,Pike,8,Central,Mostly Rural,72.3,19300,17.0,1.0,,,,88.1,5.2,,,
1977,76,151.0,Pope,1,Southern,Completely Rural,100.0,4400,24.0,4.0,,,,545.5,90.9,,,
1977,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,9300,0.0,3.0,,,,0.0,32.3,,,
1977,78,155.0,Putnam,10,Central,Completely Rural,100.0,5800,1.0,0.0,,,,17.2,0.0,,,
1977,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,34500,57.0,5.0,,,,165.2,14.5,,,
1977,80,159.0,Richland,2,Southern,Mostly Urban,43.5,17800,33.0,7.0,,,,185.4,39.3,,,
1977,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,167800,225.0,128.0,,,,134.1,76.3,,,
1977,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,271200,241.0,60.0,,,,88.9,22.1,,,
1977,83,165.0,Saline,1,Southern,Mostly Urban,43.7,27300,7.0,5.0,,,,25.6,18.3,,,
1977,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,177200,97.0,111.0,,,,54.7,62.6,,,
1977,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,8100,,0.0,,,,,0.0,,,
1977,86,171.0,Scott,7,Central,Completely Rural,100.0,6300,1.0,0.0,,,,15.9,0.0,,,
1977,87,173.0,Shelby,4,Central,Mostly Rural,77.7,23700,10.0,1.0,,,,42.2,4.2,,,
1977,88,175.0,Stark,10,Central,Completely Rural,100.0,7300,3.0,0.0,,,,41.1,0.0,,,
1977,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,48600,41.0,6.0,,,,84.4,12.3,,,
1977,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,129200,295.0,100.0,,,,228.3,77.4,,,
1977,91,181.0,Union,1,Southern,Mostly Rural,65.9,16900,12.0,1.0,,,,71.0,5.9,,,
1977,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,97800,47.0,22.0,,,,48.1,22.5,,,
1977,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,13900,20.0,5.0,,,,143.9,36.0,,,
1977,94,187.0,Warren,9,Central,Mostly Urban,45.5,22300,30.0,17.0,,,,134.5,76.2,,,
1977,95,189.0,Washington,20,Southern,Mostly Rural,73.6,14900,2.0,3.0,,,,13.4,20.1,,,
1977,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,17700,9.0,2.0,,,,50.8,11.3,,,
1977,97,193.0,White,2,Southern,Mostly Rural,62.0,17500,24.0,4.0,,,,137.1,22.9,,,
1977,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,64900,47.0,8.0,,,,72.4,12.3,,,
1977,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,307000,152.0,67.0,,,,49.5,21.8,,,
1977,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,54400,11.0,6.0,,,,20.2,11.0,,,
1977,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,245700,352.0,103.0,,,,143.3,41.9,,,
1977,102,203.0,Woodford,11,Central,Mostly Rural,54.9,31200,70.0,6.0,,,,224.4,19.2,,,
1978,1,1.0,Adams,8,Central,Mostly Urban,32.6,71600,87.0,4.0,,,,121.5,5.6,,,
1978,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,12200,6.0,0.0,,,,49.2,0.0,,,
1978,3,5.0,Bond,3,Southern,Mostly Rural,60.7,15700,21.0,5.0,,,,133.8,31.8,,,
1978,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,28700,52.0,2.0,,,,181.2,7.0,,,
1978,5,9.0,Brown,8,Central,Mostly Urban,41.1,5400,2.0,1.0,,,,37.0,18.5,,,
1978,6,11.0,Bureau,13,Central,Mostly Rural,57.4,38600,6.0,1.0,,,,15.5,2.6,,,
1978,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,5700,0.0,0.0,,,,0.0,0.0,,,
1978,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,19300,14.0,1.0,,,,72.5,5.2,,,
1978,9,17.0,Cass,8,Central,Mostly Rural,52.1,14800,4.0,1.0,,,,27.0,6.8,,,
1978,10,19.0,Champaign,6,Central,Mostly Urban,12.7,171500,145.0,40.0,,,,84.5,23.3,,,
1978,11,21.0,Christian,4,Central,Mostly Urban,43.5,37300,8.0,4.0,,,,21.4,10.7,,,
1978,12,23.0,Clark,5,Southern,Mostly Rural,59.5,16600,17.0,2.0,,,,102.4,12.0,,,
1978,13,25.0,Clay,4,Southern,Mostly Rural,64.7,15200,4.0,0.0,,,,26.3,0.0,,,
1978,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,31500,10.0,0.0,,,,31.7,0.0,,,
1978,15,29.0,Coles,5,Central,Mostly Urban,24.3,52200,26.0,21.0,,,,49.8,40.2,,,
1978,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,5340700,11534.0,6782.0,,,,216.0,127.0,,,
1978,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,20900,15.0,11.0,,,,71.8,52.6,,,
1978,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,11000,6.0,2.0,,,,54.5,18.2,,,
1978,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,72900,111.0,7.0,,,,152.3,9.6,,,
1978,20,39.0,De Witt,6,Central,Mostly Urban,48.8,18100,5.0,0.0,,,,27.6,0.0,,,
1978,21,41.0,Douglas,6,Central,Mostly Rural,61.6,19900,27.0,9.0,,,,135.7,45.2,,,
1978,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,621500,940.0,176.0,,,,151.2,28.3,,,
1978,23,45.0,Edgar,5,Central,Mostly Rural,51.8,21500,33.0,1.0,,,,153.5,4.7,,,
1978,24,47.0,Edwards,2,Southern,Completely Rural,100.0,7800,15.0,0.0,,,,192.3,0.0,,,
1978,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,29900,46.0,5.0,,,,153.8,16.7,,,
1978,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,22000,26.0,5.0,,,,118.2,22.7,,,
1978,27,53.0,Ford,11,Central,Mostly Urban,41.8,15200,22.0,4.0,,,,144.7,26.3,,,
1978,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,42800,41.0,15.0,,,,95.8,35.0,,,
1978,29,57.0,Fulton,9,Central,Mostly Rural,60.0,44100,52.0,21.0,,,,117.9,47.6,,,
1978,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,7600,24.0,1.0,,,,315.8,13.2,,,
1978,31,61.0,Greene,7,Central,Mostly Rural,70.8,16900,9.0,0.0,,,,53.3,0.0,,,
1978,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,30400,48.0,6.0,,,,157.9,19.7,,,
1978,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,9200,8.0,0.0,,,,87.0,0.0,,,
1978,34,67.0,Hancock,9,Central,Mostly Rural,71.0,23500,20.0,1.0,,,,85.1,4.3,,,
1978,35,69.0,Hardin,2,Southern,Completely Rural,100.0,5400,3.0,0.0,,,,55.6,0.0,,,
1978,36,71.0,Henderson,9,Central,Mostly Rural,99.7,8900,9.0,2.0,,,,101.1,22.5,,,
1978,37,73.0,Henry,14,Central,Mostly Rural,50.3,57400,84.0,16.0,,,,146.3,27.9,,,
1978,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,33700,63.0,1.0,,,,186.9,3.0,,,
1978,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,61000,17.0,5.0,,,,27.9,8.2,,,
1978,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,11200,12.0,2.0,,,,107.1,17.9,,,
1978,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,35500,19.0,3.0,,,,53.5,8.5,,,
1978,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,20100,34.0,1.0,,,,169.2,5.0,,,
1978,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,23200,79.0,17.0,,,,340.5,73.3,,,
1978,44,87.0,Johnson,1,Southern,Completely Rural,100.0,9500,41.0,3.0,,,,431.6,31.6,,,
1978,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,276200,305.0,134.0,,,,110.4,48.5,,,
1978,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,103000,239.0,30.0,,,,232.0,29.1,,,
1978,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,34900,12.0,4.0,,,,34.4,11.5,,,
1978,48,95.0,Knox,9,Central,Mostly Urban,24.3,62000,61.0,11.0,,,,98.4,17.7,,,
1978,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,434000,887.0,252.0,,,,204.4,58.1,,,
1978,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,109800,145.0,30.0,,,,132.1,27.3,,,
1978,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,17900,1.0,0.0,,,,5.6,0.0,,,
1978,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,37000,84.0,2.0,,,,227.0,5.4,,,
1978,53,105.0,Livingston,11,Central,Mostly Urban,40.8,42000,44.0,21.0,,,,104.8,50.0,,,
1978,54,107.0,Logan,11,Central,Mostly Urban,39.9,32600,18.0,6.0,,,,55.2,18.4,,,
1978,55,109.0,McDonough,9,Central,Mostly Urban,29.5,38700,35.0,3.0,,,,90.4,7.8,,,
1978,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,138200,267.0,59.0,,,,193.2,42.7,,,
1978,57,113.0,McLean,11,Central,Mostly Urban,16.5,117500,151.0,58.0,,,,128.5,49.4,,,
1978,58,115.0,Macon,6,Central,Mostly Urban,15.3,132400,197.0,46.0,,,,148.8,34.7,,,
1978,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,48600,6.0,8.0,,,,12.3,16.5,,,
1978,60,119.0,Madison,3,Southern,Mostly Urban,13.3,250600,265.0,56.0,,,,105.7,22.3,,,
1978,61,121.0,Marion,4,Southern,Mostly Urban,45.1,42700,21.0,4.0,,,,49.2,9.4,,,
1978,62,123.0,Marshall,10,Central,Completely Rural,100.0,13700,11.0,1.0,,,,80.3,7.3,,,
1978,63,125.0,Mason,8,Central,Mostly Rural,77.5,19800,7.0,1.0,,,,35.4,5.1,,,
1978,64,127.0,Massac,1,Southern,Mostly Rural,50.5,14700,36.0,1.0,,,,244.9,6.8,,,
1978,65,129.0,Menard,8,Central,Mostly Rural,75.7,11400,16.0,3.0,,,,140.4,26.3,,,
1978,66,131.0,Mercer,14,Central,Mostly Rural,77.8,19000,5.0,3.0,,,,26.3,15.8,,,
1978,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,19800,13.0,0.0,,,,65.7,0.0,,,
1978,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,32200,31.0,0.0,,,,96.3,0.0,,,
1978,69,137.0,Morgan,7,Central,Mostly Urban,36.2,37800,34.0,3.0,,,,89.9,7.9,,,
1978,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,13900,19.0,4.0,,,,136.7,28.8,,,
1978,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,45900,53.0,10.0,,,,115.5,21.8,,,
1978,72,143.0,Peoria,10,Central,Mostly Urban,14.6,200700,284.0,79.0,,,,141.5,39.4,,,
1978,73,145.0,Perry,20,Southern,Mostly Urban,43.6,21800,20.0,1.0,,,,91.7,4.6,,,
1978,74,147.0,Piatt,6,Central,Mostly Rural,67.7,16500,17.0,2.0,,,,103.0,12.1,,,
1978,75,149.0,Pike,8,Central,Mostly Rural,72.3,19100,25.0,2.0,,,,130.9,10.5,,,
1978,76,151.0,Pope,1,Southern,Completely Rural,100.0,4500,37.0,1.0,,,,822.2,22.2,,,
1978,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,9200,4.0,0.0,,,,43.5,0.0,,,
1978,78,155.0,Putnam,10,Central,Completely Rural,100.0,5800,4.0,0.0,,,,69.0,0.0,,,
1978,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,34900,22.0,0.0,,,,63.0,0.0,,,
1978,80,159.0,Richland,2,Southern,Mostly Urban,43.5,17700,15.0,8.0,,,,84.7,45.2,,,
1978,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,167200,227.0,92.0,,,,135.8,55.0,,,
1978,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,271800,183.0,36.0,,,,67.3,13.2,,,
1978,83,165.0,Saline,1,Southern,Mostly Urban,43.7,27200,8.0,13.0,,,,29.4,47.8,,,
1978,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,176500,111.0,109.0,,,,62.9,61.8,,,
1978,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,8200,,0.0,,,,,0.0,,,
1978,86,171.0,Scott,7,Central,Completely Rural,100.0,6100,1.0,0.0,,,,16.4,0.0,,,
1978,87,173.0,Shelby,4,Central,Mostly Rural,77.7,23500,12.0,4.0,,,,51.1,17.0,,,
1978,88,175.0,Stark,10,Central,Completely Rural,100.0,7200,12.0,0.0,,,,166.7,0.0,,,
1978,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,48700,47.0,11.0,,,,96.5,22.6,,,
1978,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,130000,270.0,32.0,,,,207.7,24.6,,,
1978,91,181.0,Union,1,Southern,Mostly Rural,65.9,16800,6.0,0.0,,,,35.7,0.0,,,
1978,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,97800,74.0,22.0,,,,75.7,22.5,,,
1978,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,13700,11.0,0.0,,,,80.3,0.0,,,
1978,94,187.0,Warren,9,Central,Mostly Urban,45.5,22300,50.0,13.0,,,,224.2,58.3,,,
1978,95,189.0,Washington,20,Southern,Mostly Rural,73.6,14600,4.0,2.0,,,,27.4,13.7,,,
1978,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,17700,21.0,2.0,,,,118.6,11.3,,,
1978,97,193.0,White,2,Southern,Mostly Rural,62.0,17400,43.0,3.0,,,,247.1,17.2,,,
1978,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,65000,48.0,11.0,,,,73.8,16.9,,,
1978,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,313200,158.0,94.0,,,,50.4,30.0,,,
1978,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,55500,18.0,27.0,,,,32.4,48.6,,,
1978,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,247400,394.0,66.0,,,,159.3,26.7,,,
1978,102,203.0,Woodford,11,Central,Mostly Rural,54.9,32000,71.0,3.0,,,,221.9,9.4,,,
1979,1,1.0,Adams,8,Central,Mostly Urban,32.6,71300,128.0,12.0,,,,179.5,16.8,,,
1979,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,12300,4.0,0.0,,,,32.5,0.0,,,
1979,3,5.0,Bond,3,Southern,Mostly Rural,60.7,16200,9.0,1.0,,,,55.6,6.2,,,
1979,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,29200,15.0,1.0,,,,51.4,3.4,,,
1979,5,9.0,Brown,8,Central,Mostly Urban,41.1,5500,0.0,0.0,,,,0.0,0.0,,,
1979,6,11.0,Bureau,13,Central,Mostly Rural,57.4,38500,10.0,5.0,,,,26.0,13.0,,,
1979,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,5800,1.0,0.0,,,,17.2,0.0,,,
1979,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,19100,6.0,1.0,,,,31.4,5.2,,,
1979,9,17.0,Cass,8,Central,Mostly Rural,52.1,14500,8.0,0.0,,,,55.2,0.0,,,
1979,10,19.0,Champaign,6,Central,Mostly Urban,12.7,168000,105.0,46.0,,,,62.5,27.4,,,
1979,11,21.0,Christian,4,Central,Mostly Urban,43.5,36500,10.0,4.0,,,,27.4,11.0,,,
1979,12,23.0,Clark,5,Southern,Mostly Rural,59.5,16600,11.0,3.0,,,,66.3,18.1,,,
1979,13,25.0,Clay,4,Southern,Mostly Rural,64.7,15500,7.0,7.0,,,,45.2,45.2,,,
1979,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,32100,8.0,2.0,,,,24.9,6.2,,,
1979,15,29.0,Coles,5,Central,Mostly Urban,24.3,52800,6.0,5.0,,,,11.4,9.5,,,
1979,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,5287100,12137.0,6139.0,,,,229.6,116.1,,,
1979,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,21000,4.0,2.0,,,,19.0,9.5,,,
1979,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,10900,3.0,0.0,,,,27.5,0.0,,,
1979,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,74000,81.0,5.0,,,,109.5,6.8,,,
1979,20,39.0,De Witt,6,Central,Mostly Urban,48.8,18100,26.0,1.0,,,,143.6,5.5,,,
1979,21,41.0,Douglas,6,Central,Mostly Rural,61.6,19800,9.0,6.0,,,,45.5,30.3,,,
1979,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,636600,941.0,175.0,,,,147.8,27.5,,,
1979,23,45.0,Edgar,5,Central,Mostly Rural,51.8,21800,16.0,1.0,,,,73.4,4.6,,,
1979,24,47.0,Edwards,2,Southern,Completely Rural,100.0,7900,36.0,1.0,,,,455.7,12.7,,,
1979,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,30400,28.0,6.0,,,,92.1,19.7,,,
1979,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,22000,21.0,0.0,,,,95.5,0.0,,,
1979,27,53.0,Ford,11,Central,Mostly Urban,41.8,15300,20.0,3.0,,,,130.7,19.6,,,
1979,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,42700,29.0,2.0,,,,67.9,4.7,,,
1979,29,57.0,Fulton,9,Central,Mostly Rural,60.0,43600,34.0,12.0,,,,78.0,27.5,,,
1979,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,7800,24.0,2.0,,,,307.7,25.6,,,
1979,31,61.0,Greene,7,Central,Mostly Rural,70.8,16800,8.0,4.0,,,,47.6,23.8,,,
1979,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,30500,21.0,8.0,,,,68.9,26.2,,,
1979,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,9400,15.0,1.0,,,,159.6,10.6,,,
1979,34,67.0,Hancock,9,Central,Mostly Rural,71.0,23800,21.0,1.0,,,,88.2,4.2,,,
1979,35,69.0,Hardin,2,Southern,Completely Rural,100.0,5500,16.0,3.0,,,,290.9,54.5,,,
1979,36,71.0,Henderson,9,Central,Mostly Rural,99.7,9100,5.0,1.0,,,,54.9,11.0,,,
1979,37,73.0,Henry,14,Central,Mostly Rural,50.3,58100,64.0,15.0,,,,110.2,25.8,,,
1979,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,33400,34.0,3.0,,,,101.8,9.0,,,
1979,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,61200,29.0,11.0,,,,47.4,18.0,,,
1979,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,11300,10.0,0.0,,,,88.5,0.0,,,
1979,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,35900,23.0,2.0,,,,64.1,5.6,,,
1979,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,20400,21.0,1.0,,,,102.9,4.9,,,
1979,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,23500,31.0,7.0,,,,131.9,29.8,,,
1979,44,87.0,Johnson,1,Southern,Completely Rural,100.0,9900,65.0,0.0,,,,656.6,0.0,,,
1979,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,277000,267.0,111.0,,,,96.4,40.1,,,
1979,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,104200,187.0,30.0,,,,179.5,28.8,,,
1979,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,36600,23.0,7.0,,,,62.8,19.1,,,
1979,48,95.0,Knox,9,Central,Mostly Urban,24.3,61700,60.0,8.0,,,,97.2,13.0,,,
1979,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,440700,826.0,206.0,,,,187.4,46.7,,,
1979,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,108800,131.0,27.0,,,,120.4,24.8,,,
1979,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,17800,2.0,5.0,,,,11.2,28.1,,,
1979,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,36500,153.0,8.0,,,,419.2,21.9,,,
1979,53,105.0,Livingston,11,Central,Mostly Urban,40.8,41500,53.0,1.0,,,,127.7,2.4,,,
1979,54,107.0,Logan,11,Central,Mostly Urban,39.9,31600,8.0,4.0,,,,25.3,12.7,,,
1979,55,109.0,McDonough,9,Central,Mostly Urban,29.5,37200,9.0,10.0,,,,24.2,26.9,,,
1979,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,143600,243.0,38.0,,,,169.2,26.5,,,
1979,57,113.0,McLean,11,Central,Mostly Urban,16.5,118200,151.0,41.0,,,,127.7,34.7,,,
1979,58,115.0,Macon,6,Central,Mostly Urban,15.3,132400,132.0,36.0,,,,99.7,27.2,,,
1979,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,48500,17.0,3.0,,,,35.1,6.2,,,
